Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,24,23,13520,17197506560,0,5,0,866.0730515708358,1460852854,3875708,0,0,1409064960,344010,0,4223518
2,No,2,22,68,13139,17197506560,0,4,0,872.4357801326522,1430255158,3880831,0,0,1391845376,339806,0,4220933
3,No,3,29,11,13131,17197506560,0,5,0,870.2756574568768,1425081574,3884333,0,0,1382035456,337411,0,4223365
4,Yes,2,23,21915,34558,17197506560,0,4,0,317.7472340524106,1371462733,3892182,0,0,1332494336,325316,0,4217923
5,Yes,2,23,46,13444,17197506560,0,4,0,849.2709145369198,1424545760,3883443,0,0,1383071744,337664,0,4222164
6,Yes,3,24,1971,15560,17197506560,0,5,0,757.3053480947476,1470474602,3883787,0,0,1410310144,344314,0,4234836
7,No,2,23,63,13255,17197506560,0,4,0,862.7633349455865,1426798198,3883146,0,0,1383759872,337832,0,4222450
8,Yes,2,24,77,13056,17197506560,0,4,0,867.7896439533456,1413416972,3884203,0,0,1370771456,334661,0,4220246
9,Yes,2,23,8370,21888,17197506560,0,4,0,520.708124948548,1422948036,3885119,0,0,1381048320,337170,0,4223490
10,Yes,3,23,8416,21620,17197506560,0,5,0,531.4590022688337,1434527625,3883424,0,0,1387421696,338726,0,4225070
