Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,19,28,10780,8607571968,0,4,0,897.6031469194313,1207176075,1825255,0,0,1185632256,289461,0,2115515
2,Yes,2,19,26,10267,8607571968,0,4,0,892.519650273224,1143105314,1838440,0,0,1122865152,274137,0,2113077
3,Yes,2,20,18,10324,8607571968,0,4,0,888.8023982919254,1144565131,1838499,0,0,1125470208,274773,0,2113469
4,No,2,21,45,10393,8607571968,0,4,0,892.4488638642499,1156847594,1837030,0,0,1134006272,276857,0,2115022
5,Yes,3,22,862,11670,8607571968,0,5,0,822.5587836538461,1197433205,1836356,0,0,1171718144,286064,0,2124492
6,No,2,20,10,10364,8607571968,0,4,0,885.2904160866203,1144468150,1838255,0,0,1125605376,274806,0,2113222
7,No,2,20,28,10331,8607571968,0,4,0,890.6793536999321,1147761994,1837557,0,0,1127137280,275180,0,2113401
8,Yes,2,20,2145,12407,8607571968,0,4,0,739.9787247921207,1145552200,1839314,0,0,1121513472,273807,0,2114965
9,Yes,2,20,44,10277,8607571968,0,4,0,896.6379292190699,1149389547,1837908,0,0,1126424576,275006,0,2114094
10,Yes,2,21,1983,13001,8607571968,0,4,0,745.044615100154,1208622530,1826875,0,0,1186504704,289674,0,2117516
