Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,9,10,41912,17197506560,0,4,0,217.14359181920148,1137158633,3934547,0,0,1099599872,268457,14507,4203004
2,Yes,1,9,42,41057,17197506560,0,3,0,211.01746735529136,1082518293,3943703,0,0,1044983808,255123,2578,4198826
3,Yes,1,10,46,41027,17197506560,0,3,0,211.263336275203,1082961201,3943667,0,0,1045426176,255231,2871,4198898
4,No,1,8,48,41152,17197506560,0,3,0,210.2101314407933,1080898374,3944288,0,0,1043361792,254727,3073,4199015
5,Yes,1,9,38,41083,17197506560,0,3,0,210.71884851731022,1081670916,3943942,0,0,1044135936,254916,2199,4198858
6,No,1,9,50,41376,17197506560,0,3,0,209.81341610462445,1084706616,3943346,0,0,1047171072,255657,3223,4199003
7,Yes,1,9,32,41025,17197506560,0,3,0,211.35384747415642,1083398844,3943502,0,0,1045864448,255338,1907,4198840
8,Yes,1,8,42,40767,17197506560,0,3,0,212.92939983807256,1084636344,3943290,0,0,1047101440,255640,2751,4198930
9,No,1,9,48,41283,17197506560,0,3,0,210.70372224645055,1086860847,3942849,0,0,1049325568,256183,2991,4199032
10,Yes,1,9,47,41940,17197506560,0,3,0,207.52378927285304,1087497669,3942471,0,0,1049964544,256339,1466,4198810
