Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,40,35,32632,4312604672,0,6,0,834.1947513500246,3398297007,302196,0,0,3386372096,826751,56889,1135283
2,No,3,35,63,33152,4312604672,0,5,0,839.3455566627413,3474363466,284091,0,0,3463634944,845614,43855,1134526
3,Yes,4,33,37,36317,4312604672,0,6,0,880.1632415389704,3991767972,168229,0,0,3980185600,971725,44112,1146320
4,Yes,4,33,69,36590,4312604672,0,6,0,846.091798561151,3866109825,203020,0,0,3854684160,941085,127177,1152482
5,Yes,4,32,47,35529,4312604672,0,6,0,874.5164087105952,3880126210,194527,0,0,3867803648,944288,42433,1145430
6,Yes,4,39,47,34455,4312604672,0,6,0,814.161150162715,3502308858,279870,0,0,3489959936,852041,165400,1139841
7,No,4,39,31,32212,4312604672,0,6,0,833.2679185652567,3350878683,313460,0,0,3338616832,815092,41872,1134826
8,Yes,4,35,59,36592,4312604672,0,6,0,814.0017743250266,3719470448,236056,0,0,3707158528,905068,210445,1149969
9,Yes,4,32,43,37884,4312604672,0,6,0,852.3796631089506,4032821966,169473,0,0,4019363840,981290,151025,1159228
10,Yes,4,33,120,38844,4312604672,0,6,0,829.7533177707352,4025232092,168079,0,0,4012847104,979699,244880,1156796
