Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,2,66,8845,2165121024,0,6,0,925.8994829808888,1023253731,284897,0,0,1018699776,248706,0,533603
2,Yes,4,3,6991,15472,2165121024,0,6,0,511.5629793781111,988958556,295602,0,0,984375296,240326,0,535928
3,Yes,4,2,4105,12528,2165121024,0,6,0,625.1849203257226,978670879,293898,0,0,974123008,237823,0,531721
4,No,4,2,120,8621,2165121024,0,6,0,925.5741770507019,996978069,289707,0,0,992432128,242293,0,532000
5,No,4,2,100,8587,2165121024,0,6,0,923.5084309842749,990827575,291690,0,0,986275840,240790,0,532480
6,No,4,2,78,8581,2165121024,0,6,0,926.1552096981,992973283,291158,0,0,988422144,241314,0,532472
7,Yes,4,2,5389,13933,2165121024,0,6,0,571.1632784437585,994397200,289771,0,0,989855744,241664,0,531435
8,Yes,4,2,7027,15626,2165121024,0,6,0,516.8576733230927,1009210626,292280,0,0,1004617728,245268,0,537548
9,Yes,4,2,18377,26965,2165121024,0,6,0,296.45777131624817,998961451,292118,0,0,994390016,242771,0,534889
10,Yes,4,3,8672,17213,2165121024,0,6,0,463.47864218477633,996846019,290998,0,0,992288768,242258,0,533256
