Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,6,111,11236,8607571968,0,6,0,841.6968612644702,1181319559,1824842,0,0,1162625024,283844,0,2108686
2,Yes,4,5,88,11002,8607571968,0,6,0,819.9387622078749,1126895911,1836186,0,0,1108205568,270558,0,2106744
3,No,4,5,147,10841,8607571968,0,6,0,827.515542266519,1120657392,1839326,0,0,1101950976,269031,0,2108357
4,Yes,4,4,105,10985,8607571968,0,6,0,823.2673155450324,1129824889,1838780,0,0,1111105536,271266,0,2110046
5,Yes,4,5,105,10843,8607571968,0,6,0,822.4375508396383,1113984862,1838937,0,0,1095294976,267406,0,2106343
6,No,4,5,71,10838,8607571968,0,6,0,828.496302778547,1121675146,1836133,0,0,1102995456,269286,0,2105419
7,No,4,5,89,10445,8607571968,0,6,0,851.5617164750959,1111075630,1838537,0,0,1092395008,266698,0,2105235
8,Yes,4,5,110,11409,8607571968,0,6,0,801.3284517713083,1142081298,1838984,0,0,1123336192,274252,0,2113236
9,Yes,4,7,96,11245,8607571968,0,6,0,795.6506068695497,1117477780,1836703,0,0,1098801152,268262,0,2104965
10,Yes,4,5,93,10955,8607571968,0,6,0,825.6183247488584,1129852672,1836851,0,0,1111150592,271277,0,2108128
