Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,2,56,11597,1091379200,0,6,0,911.9847278999569,1321595455,14647,0,0,1318887424,321994,34897,336641
2,Yes,2,1,462,10426,1091379200,0,4,0,902.8781199040767,1176350692,15097,0,0,1173921792,286602,18464,301699
3,No,3,2,387,10551,1091379200,0,5,0,909.424706038487,1198977769,11643,0,0,1196535808,292123,21747,303766
4,Yes,3,2,154,10693,1091379200,0,5,0,885.4221337573659,1183043620,10918,0,0,1180639232,288242,17872,299160
5,Yes,3,2,78,10769,1091379200,0,5,0,915.5405137921426,1231990705,9859,0,0,1229500416,300171,25726,310030
6,No,3,2,78,10553,1091379200,0,5,0,922.9204117145293,1217004274,9100,0,0,1214550016,296521,22461,305621
7,Yes,3,2,83,10531,1091379200,0,5,0,919.3320056985469,1209743452,11742,0,0,1207279616,294746,24137,306488
8,Yes,3,2,158,10415,1091379200,0,5,0,914.5896790550273,1190240407,12105,0,0,1187811328,289993,19137,302098
9,No,3,2,95,10553,1091379200,0,5,0,913.9233869775377,1205138323,11693,0,0,1202683904,293624,21497,305317
10,Yes,3,1,73,10258,1091379200,0,5,0,936.1793881251829,1200086614,11272,0,0,1197645824,292394,21409,303666
