Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,4,14,16353,4312604672,0,3,0,425.89838546700105,870164256,842818,0,0,860897280,210180,394,1052998
2,Yes,1,4,31,15759,4312604672,0,3,0,420.45741872421456,827825997,853151,0,0,818548736,199841,542,1052992
3,No,1,3,15,15862,4312604672,0,3,0,420.3731589633647,833124909,851855,0,0,823848960,201135,445,1052990
4,Yes,1,3,15,15766,4312604672,0,3,0,421.3766851487661,830057754,852604,0,0,820781056,200386,458,1052990
5,No,2,5,8,15983,4312604672,0,4,0,415.5780723494805,829800947,852797,0,0,820523008,200323,4839,1053120
6,Yes,1,3,15,16126,4312604672,0,3,0,412.39271053774115,830913627,852397,0,0,821637120,200595,368,1052992
7,No,1,3,34,15990,4312604672,0,3,0,417.3066396447113,833722824,851714,0,0,824446976,201281,773,1052995
8,Yes,1,4,246,16191,4312604672,0,3,0,411.3007440538704,832003311,852177,0,0,822726656,200861,507,1053038
9,Yes,1,3,39,16014,4312604672,0,3,0,417.86797876459934,836098194,851164,0,0,826822656,201861,1058,1053025
10,Yes,1,3,16,15834,4312604672,0,3,0,422.366598193418,835598370,851260,0,0,826322944,201739,481,1052999
