Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,6,31,36438,12902539264,0,4,0,235.02399319279752,1070086907,2902613,0,0,1041928192,254377,14891,3156990
2,Yes,2,7,8,35864,12902539264,0,4,0,225.44146872298296,1010244485,2911511,0,0,982122496,239776,6117,3151287
3,Yes,1,9,43,36440,12902539264,0,3,0,220.5083308171612,1003955043,2912189,0,0,975839232,238242,2307,3150431
4,Yes,1,7,63,36540,12902539264,0,3,0,220.41145156433907,1006324113,2911851,0,0,978206720,238820,4196,3150671
5,Yes,1,6,45,36462,12902539264,0,3,0,221.03200877770465,1007030532,2911454,0,0,978915328,238993,2376,3150447
6,Yes,1,7,61,36444,12902539264,0,3,0,221.321221834948,1007822838,2911480,0,0,979705856,239186,3300,3150666
7,Yes,2,6,9,36148,12902539264,0,4,0,223.49970494161917,1009503434,2911708,0,0,981381120,239595,6621,3151303
8,No,1,6,42,36316,12902539264,0,3,0,222.11201630404847,1007898582,2911232,0,0,979783680,239205,2154,3150437
9,No,1,6,48,36244,12902539264,0,3,0,222.7480852144158,1008780807,2911217,0,0,980664320,239420,2426,3150637
10,No,1,7,32,36282,12902539264,0,3,0,224.03320678152997,1015638240,2909354,0,0,987525120,241095,1495,3150449
