Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,1,2,15,10426,2165121024,0,3,0,630.8338833461244,821764218,329188,0,0,817205248,199513,462,528701
2,Yes,2,2,10,10304,2165121024,0,4,0,610.6242601436614,786119033,338547,0,0,781545472,190807,5971,529354
3,Yes,1,3,20,10393,2165121024,0,3,0,604.9371795957652,785449830,338064,0,0,780881920,190645,786,528709
4,Yes,1,2,18,10355,2165121024,0,3,0,606.5768955858206,784773993,338211,0,0,780206080,190480,750,528691
5,Yes,1,2,31,10222,2165121024,0,3,0,615.7465064579256,786403830,337816,0,0,781836288,190878,669,528694
6,No,1,2,20,10425,2165121024,0,3,0,604.3765295980044,787214739,337629,0,0,782647296,191076,759,528705
7,Yes,2,2,9,10377,2165121024,0,4,0,609.9698953253012,790842350,337592,0,0,786268160,191960,5560,529552
8,Yes,1,2,19,10241,2165121024,0,3,0,615.5766524074617,787648836,337526,0,0,783081472,191182,767,528708
9,Yes,1,2,14,10453,2165121024,0,3,0,604.0393447516984,788889567,337217,0,0,784322560,191485,438,528702
10,No,1,2,20,10434,2165121024,0,3,0,606.8729731595092,791150025,336667,0,0,786583552,192037,850,528704
