  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:55:21      0.00      0.00
06:55:22      0.00      0.00
06:55:23      0.00      0.00
06:55:24      0.06      0.06
06:55:25      0.00      0.00
06:55:26      0.00      0.00
06:55:27      0.00      0.00
06:55:28      0.33      0.04
06:55:29      0.00      0.00
06:55:30      0.24      0.26
06:55:31      3.41      3.27
06:55:32      0.00      0.00
06:55:33      0.00      0.00
06:55:34      0.00      0.00
06:55:35      0.33      0.00
06:55:36      0.00      0.00
06:55:37      0.00      0.00
06:55:38      0.00      0.00
06:55:39      0.00      0.00
06:55:40      2.00      0.41
06:55:41      1.49      3.57
06:55:42      0.06      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:55:43      0.00      0.00
06:55:44      0.00      0.00
06:55:45      0.00      0.00
06:55:46      0.39      0.00
06:55:47      0.00      0.00
06:55:48      0.00      0.00
06:55:49      0.39      0.00
06:55:50      0.18      0.00
06:55:51      0.06      0.00
06:55:52      0.00      0.00
06:55:53  15203.75    961.32
06:55:54  20161.27   1274.14
06:55:55  20587.63   1300.80
06:55:56  19525.63   1233.83
06:55:57  18176.27   1148.77
06:55:58  18652.82   1178.60
06:55:59  19247.61   1216.93
06:56:00  19438.78   1228.33
06:56:01  18465.02   1167.01
06:56:02  19133.38   1209.26
06:56:03  21047.05   1329.47
06:56:04  14954.26    945.53
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:56:05  14633.91    925.37
06:56:06  18119.66   1145.12
06:56:07  18836.42   1190.32
06:56:08  19891.74   1256.96
06:56:09  20519.27   1296.62
06:56:10  18796.09   1187.79
06:56:11  20396.84   1288.93
06:56:12  20232.26   1278.48
06:56:13  21198.44   1339.18
06:56:14  18554.07   1173.23
06:56:15  20569.75   1299.38
06:56:16  12854.10    812.83
06:56:17  16524.20   1044.75
06:56:18  18855.90   1191.50
06:56:19  20607.99   1302.58
06:56:20  19795.89   1250.91
06:56:21  20946.98   1323.57
06:56:22  20221.37   1277.85
06:56:23  19222.35   1214.59
06:56:24  19563.77   1236.24
06:56:25  19822.20   1252.84
06:56:26  21440.20   1354.67
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:56:27  19834.54   1253.78
06:56:28  20401.18   1289.16
06:56:29  19406.31   1226.27
06:56:30  18409.31   1163.50
06:56:31  19236.34   1215.54
06:56:32  19751.65   1248.20
06:56:33  18740.64   1184.22
06:56:34  18081.15   1142.94
06:56:35  17888.28   1130.29
06:56:36  19354.98   1223.26
06:56:37  21521.65   1359.82
06:56:38  18821.64   1189.41
06:56:39  20691.17   1307.55
06:56:40    781.57     50.84
06:56:41  20561.73   1299.66
06:56:42  18959.56   1197.91
06:56:43  19853.40   1254.95
06:56:44  20042.67   1266.14
06:56:45  19302.75   1219.82
06:56:46  17712.30   1119.24
06:56:47  18335.49   1159.10
06:56:48  19745.41   1247.86
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:56:49  21843.55   1380.16
06:56:50  20819.29   1315.72
06:56:51  19966.15   1261.73
06:56:52  19929.52   1259.50
06:56:53  17969.13   1135.03
06:56:54  19651.59   1242.37
06:56:55  18428.40   1164.35
06:56:56  17237.31   1089.44
06:56:57  16224.28   1025.06
06:56:58  17810.25   1125.41
06:56:59  17512.63   1106.98
06:57:00  20800.58   1314.24
06:57:01  20307.36   1283.42
06:57:02  19037.75   1202.78
06:57:03  19401.89   1226.51
06:57:04  15641.87    988.18
06:57:05  17912.68   1132.17
06:57:06  18866.12   1191.93
06:57:07  17584.43   1111.30
06:57:08  19310.38   1220.51
06:57:09  18955.67   1197.52
06:57:10  18328.09   1158.43
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:57:11  18410.48   1163.71
06:57:12  17385.50   1098.44
06:57:13  17845.90   1127.89
06:57:14  16307.24   1030.37
06:57:15  17516.53   1107.08
06:57:16  17761.59   1122.47
06:57:17  16870.07   1065.50
06:57:18  17814.86   1126.08
06:57:19  14828.62    937.20
06:57:20  16585.98   1048.20
06:57:21  17499.69   1105.44
06:57:22  17634.64   1114.62
06:57:23  16827.95   1063.33
06:57:24  19164.09   1211.27
06:57:25  17083.80   1079.30
06:57:26  16639.80   1051.61
06:57:27  15761.90    996.20
06:57:28  17347.63   1096.26
06:57:29  16600.39   1048.97
06:57:30   3727.29    236.89
06:57:31     13.71      1.57
06:57:32  13079.02    827.02
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:57:33  17829.78   1127.02
06:57:34  17567.18   1109.97
06:57:35  17970.71   1135.48
06:57:36  17371.89   1097.65
06:57:37  18122.04   1145.32
06:57:38  17217.74   1088.27
06:57:39  20116.63   1271.32
06:57:40  18642.01   1177.84
06:57:41  19543.83   1235.17
06:57:42  18212.42   1150.77
06:57:43  20257.68   1280.37
06:57:44  20544.66   1298.15
06:57:45  19092.41   1206.16
06:57:46  18072.55   1142.51
06:57:47  19230.49   1215.18
06:57:48  19691.96   1244.26
06:57:49  17551.38   1109.21
06:57:50  19389.80   1225.09
06:57:51  20314.81   1284.20
06:57:52  21163.26   1337.00
06:57:53  19676.03   1243.62
06:57:54  18717.42   1182.46
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:57:55  20254.84   1280.18
06:57:56  18789.70   1187.47
06:57:57  19450.66   1229.02
06:57:58  18316.70   1157.86
06:57:59  19418.16   1226.80
06:58:00  18292.66   1156.12
06:58:01  18204.66   1150.49
06:58:02  19691.80   1244.24
06:58:03  20257.13   1280.13
06:58:04  20442.87   1291.43
06:58:05  17581.04   1111.52
06:58:06  19294.39   1219.14
06:58:07  18561.30   1173.25
06:58:08  16862.80   1065.55
06:58:09  18962.82   1198.48
06:58:10  17240.40   1089.46
06:58:11  18509.98   1169.28
06:58:12  17482.77   1104.80
06:58:13  17612.45   1112.90
06:58:14  16362.31   1034.29
06:58:15  12622.74    797.39
06:58:16  12818.00    810.38
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:58:17  12297.10    777.15
06:58:18  12214.83    771.54
06:58:19  14192.57    897.03
06:58:20  15683.53    991.03
06:58:21  16646.76   1052.04
06:58:22  18326.71   1158.06
06:58:23  18691.20   1181.24
06:58:24  16836.31   1064.24
06:58:25  16307.75   1030.48
06:58:26  17010.21   1074.58
06:58:27  16996.43   1074.29
06:58:28  17754.85   1121.76
06:58:29  19264.33   1217.46
06:58:30  17538.27   1108.09
06:58:31  16399.59   1036.84
06:58:32  18270.11   1154.27
06:58:33  16189.76   1023.02
06:58:34  18887.27   1193.56
06:58:35  17512.84   1106.68
06:58:36  18878.87   1192.96
06:58:37  14637.63    925.22
06:58:38  16656.33   1052.51
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:58:39  16818.06   1062.80
06:58:40  14143.29    893.71
06:58:41  15496.43    979.35
06:58:42  15707.69    992.95
06:58:43  11663.00    737.03
06:58:44  12172.46    768.93
06:58:45  12014.17    759.22
06:58:46  11582.93    732.31
06:58:47  11761.59    742.97
06:58:48  12498.97    790.29
06:58:49  12556.71    793.27
06:58:50  11569.60    731.34
06:58:51  12063.18    761.88
06:58:52  11967.97    756.30
06:58:53  10936.61    691.18
06:58:54  10852.88    685.91
06:58:55  11859.67    749.46
06:58:56  11499.95    726.73
06:58:57  11503.76    727.26
06:58:58  11084.36    700.46
06:58:59  11748.33    742.35
06:59:00  11737.38    741.72
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:59:01  11016.67    696.04
06:59:02  10690.47    675.36
06:59:03  12401.00    783.59
06:59:04  11507.99    727.65
06:59:05  11818.27    746.77
06:59:06  11077.45    700.10
06:59:07  11442.59    722.67
06:59:08  12054.63    762.19
06:59:09  11400.15    720.06
06:59:10  11985.02    757.37
06:59:11  10920.11    690.37
06:59:12  12877.58    813.55
06:59:13  11175.60    706.08
06:59:14  11440.23    722.95
06:59:15  11873.54    750.19
06:59:16  11840.49    748.46
06:59:17  11797.09    745.72
06:59:18  12314.38    778.12
06:59:19  11023.22    696.88
06:59:20  11916.23    752.67
06:59:21  11269.76    712.39
06:59:22  12748.85    805.34
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:59:23  10186.15    643.77
06:59:24  11922.93    753.46
06:59:25  13182.88    833.00
06:59:26  12130.24    766.46
06:59:27  11946.96    755.05
06:59:28  12034.34    760.42
06:59:29   1790.95    113.64
06:59:30      0.33      0.00
06:59:31      0.00      0.00
06:59:32      0.00      0.00
06:59:33      0.06      0.00
06:59:34      0.00      0.00
06:59:35      0.00      0.00
06:59:36      0.00      0.00
06:59:37      0.00      0.00
06:59:38      0.00      0.00
06:59:39      0.00      0.00
06:59:40      0.33      0.00
06:59:41      0.00      0.00
06:59:42      0.00      0.00
06:59:43      0.00      0.00
06:59:44      0.39      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:59:45      0.00      0.00
06:59:46      5.71      0.49
06:59:47      0.00      0.00
06:59:48      0.33      0.00
06:59:49     13.82      1.51
06:59:50      0.06      0.00
06:59:51      0.12      0.00
06:59:52      0.00      0.00
06:59:53      0.06      0.00
06:59:54      0.00      0.00
06:59:55      0.00      0.00
06:59:56      6.85      1.14
06:59:57      0.00      0.00
06:59:59      0.33      0.00
07:00:00      0.00      0.00
07:00:01      6.97      0.56
07:00:02      0.06      0.00
07:00:03      0.33      0.00
07:00:04      0.00      0.00
07:00:05   5151.64    326.18
07:00:06  15234.85    962.75
07:00:07  15048.28    951.01
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:00:08  13914.72    879.04
07:00:09  14116.18    892.42
07:00:10  12629.39    798.03
07:00:11  12751.92    805.84
07:00:12  12378.08    782.43
07:00:13  12462.54    787.34
07:00:14  10829.79    684.30
07:00:15  12203.12    771.09
07:00:16  13320.61    842.28
07:00:17  10880.77    687.43
07:00:18   9857.97    622.46
07:00:19  13131.73    830.52
07:00:20  15750.17    995.17
07:00:21  17245.24   1090.06
07:00:22  13960.88    881.95
07:00:23  15141.77    956.79
07:00:24  17988.82   1136.92
07:00:25  15061.44    951.77
07:00:26  15656.70    989.62
07:00:27  17943.27   1133.76
07:00:28  12749.39    805.76
07:00:29  16773.89   1059.72
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:00:30  13474.49    851.87
07:00:31  15907.23   1005.09
07:00:32  16119.29   1018.64
07:00:33  16193.14   1023.23
07:00:34  17306.11   1093.64
07:00:35  16903.95   1068.42
07:00:36  16059.28   1014.63
07:00:37  14783.53    934.37
07:00:38  16698.88   1055.11
07:00:39  15952.51   1008.08
07:00:40  16973.53   1072.55
07:00:41  14140.82    893.54
07:00:42  15661.78    989.87
07:00:43  16300.51   1029.93
07:00:44  16104.55   1017.71
07:00:45  16347.40   1033.27
07:00:46  16461.66   1040.42
07:00:47  16952.79   1070.95
07:00:48  16757.79   1059.21
07:00:49  16375.59   1034.69
07:00:50  17090.85   1080.18
07:00:51  15404.26    973.30
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:00:52  16806.65   1062.07
07:00:53  15216.29    961.62
07:00:54  15833.97   1000.54
07:00:55  16688.57   1054.54
07:00:56  16241.89   1026.75
07:00:57  15016.99    948.67
07:00:58  15786.79    997.70
07:00:59  15389.40    972.37
07:01:00  14873.02    940.24
07:01:01  15794.11    997.77
07:01:02  16851.32   1064.97
07:01:03  16433.02   1038.39
07:01:04  15834.14   1000.55
07:01:05  17086.69   1079.91
07:01:06  17219.96   1088.20
07:01:07  15527.59    981.18
07:01:08  15211.62    961.21
07:01:09  17185.50   1086.02
07:01:10  15001.79    948.24
07:01:11  12979.54    820.27
07:01:12  17093.70   1080.07
07:01:13  15854.05   1001.73
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:01:14  12438.22    786.14
07:01:15  13663.35    863.30
07:01:16  15068.35    952.22
07:01:17  13298.78    840.69
07:01:18  12993.58    820.73
07:01:19  13168.90    832.55
07:01:20  14970.14    945.73
07:01:21  15158.48    958.06
07:01:22  14529.09    918.08
07:01:23  16819.64   1063.11
07:01:24  15615.10    986.63
07:01:25  15687.17    991.26
07:01:26  15236.37    963.13
07:01:27  16302.47   1029.78
07:01:28  14663.80    926.73
07:01:29  14494.05    916.13
07:01:30  15037.50    950.42
07:01:31  14265.75    901.15
07:01:32  14362.12    907.58
07:01:33  16124.95   1019.07
07:01:34  14056.42    888.50
07:01:35  14859.22    939.01
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:01:36  17606.65   1112.39
07:01:37  16197.95   1023.68
07:01:38  16117.68   1018.38
07:01:39  17228.28   1088.72
07:01:40  16129.44   1019.35
07:01:41  16686.75   1054.28
07:01:42  17249.12   1090.33
07:01:43  14439.66    912.67
07:01:44  14353.34    907.12
07:01:45  16336.35   1032.36
07:01:46  15146.37    957.09
07:01:47  16818.80   1062.82
07:01:48  14978.01    946.52
07:01:49  15169.66    958.85
07:01:50  13738.85    867.97
07:01:51  14536.23    919.09
07:01:52  14318.69    904.56
07:01:53  15914.63   1005.69
07:01:54  14672.46    927.18
07:01:55  15201.31    960.48
07:01:56  14305.14    904.28
07:01:57  14801.40    935.21
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:01:58  15254.66    964.07
07:01:59  15436.76    975.58
07:02:00  14603.19    922.69
07:02:01  14258.07    900.87
