Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,10,36,34311,17197506560,0,6,0,260.24008232996124,1115599473,3942655,0,0,1078009856,263186,0,4205841
2,No,2,11,127,35204,17197506560,0,4,0,284.9388539766431,1253269278,3902657,0,0,1215770624,296819,0,4199476
3,Yes,3,9,64,63540,17197506560,0,5,0,158.00719913113284,1254582037,3904419,0,0,1217064960,297135,0,4201554
4,Yes,2,10,126,54438,17197506560,0,4,0,159.96477812890424,1088108010,3943253,0,0,1050566656,256486,0,4199739
5,Yes,3,10,46,60829,17197506560,0,5,0,143.7281834952893,1092463165,3942427,0,0,1054920704,257549,0,4199976
6,Yes,2,10,113,38864,17197506560,0,4,0,224.5806424049004,1090519677,3943088,0,0,1052975104,257074,0,4200162
7,Yes,16,11,147,44728,17197506560,0,18,0,228.5079007983541,1277060753,3945092,0,0,1239134208,302523,0,4247615
8,Yes,2,10,49,29133,17197506560,0,4,0,299.62214277375267,1090524600,3942267,0,0,1052987392,257077,0,4199344
9,Yes,4,10,9,31023,17197506560,0,6,0,287.6360326314771,1114844625,3941319,0,0,1077268480,263005,0,4204324
10,Yes,2,11,124,35969,17197506560,0,4,0,245.43027999332557,1102935393,3940932,0,0,1065385984,260104,0,4201036
11,Yes,2,10,111,44866,17197506560,0,4,0,195.73111449973248,1097252001,3941004,0,0,1059713024,258719,0,4199723
12,Yes,2,9,143,46650,17197506560,0,4,0,188.17796462340002,1096888698,3941677,0,0,1059344384,258629,0,4200306
13,Yes,2,9,67,48745,17197506560,0,4,0,179.90044500984897,1095741153,3941396,0,0,1058201600,258350,0,4199746
14,Yes,2,9,106,51419,17197506560,0,4,0,170.8867429682941,1097948574,3940881,0,0,1060409344,258889,0,4199770
15,Yes,2,10,93,69227,17197506560,0,4,0,126.4517185084589,1093863717,3941640,0,0,1056325632,257892,0,4199532
16,Yes,2,10,121,70248,17197506560,0,4,0,124.75378877530682,1095094719,3941618,0,0,1057554432,258192,0,4199810
17,Yes,50,9,427,238646,17197506560,0,52,0,67.02212940994062,1999031389,3893352,0,0,1960161280,478555,0,4359578
