Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,4,5,56,47675,8607571968,0,6,0,659.4798783301867,3929463315,1249677,0,0,3910578176,954731,65938,2204408
2,Yes,4,5,67,46028,8607571968,0,6,0,603.4703397866284,3471477021,1356335,0,0,3452526592,842902,177022,2199237
3,Yes,3,5,43,42983,8607571968,0,5,0,599.9713215133324,3222983548,1354470,0,0,3204534272,782357,67610,2136827
4,Yes,4,4,60,46158,8607571968,0,6,0,643.068731810894,3709811871,1296961,0,0,3690930176,901106,96480,2198067
5,No,4,6,69,47361,8607571968,0,6,0,638.4327137577869,3778910235,1292325,0,0,3759935488,917953,91733,2210278
6,Yes,5,4,39,50735,8607571968,0,7,0,645.7698235792711,4094856179,1218397,0,0,4075929600,995100,218702,2213497
7,No,4,5,38,47662,8607571968,0,6,0,672.2439503955347,4004428833,1230275,0,0,3985571840,973040,38567,2203315
8,Yes,3,5,41,43540,8607571968,0,5,0,628.5669450327323,3420370360,1305314,0,0,3401977856,830561,79502,2135875
9,Yes,4,4,77,50128,8607571968,0,6,0,654.8796860585747,4102936263,1211937,0,0,4084051968,997083,214896,2209020
10,Yes,4,4,67,47094,8607571968,0,6,0,634.8777455935443,3736836720,1296506,0,0,3717906432,907692,128045,2204198
