  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:39:37      0.67      0.00
00:39:38      0.00      0.00
00:39:39      0.00      0.00
00:39:40      0.12      0.06
00:39:41      0.00      0.00
00:39:42      0.00      0.00
00:39:43      0.00      0.00
00:39:44      0.00      0.04
00:39:45      0.06      0.08
00:39:46      2.39      0.41
00:39:47      0.64      2.32
00:39:48      0.00      0.00
00:39:49      0.00      0.00
00:39:50      0.00      0.00
00:39:51      0.33      0.00
00:39:52      0.06      0.06
00:39:53      0.06      0.00
00:39:54      0.06      0.00
00:39:55      0.33      0.00
00:39:56      2.39      0.33
00:39:57      0.31      2.47
00:39:58      0.12      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:39:59      0.06      0.00
00:40:00      0.06      0.00
00:40:01      0.28      0.00
00:40:02      0.00      0.06
00:40:03      0.00      0.00
00:40:04      0.00      0.00
00:40:05      0.33      0.00
00:40:06      0.28      0.00
00:40:07      0.76      0.89
00:40:08      0.12      0.00
00:40:09      0.39      0.00
00:40:10      0.12      0.00
00:40:11      0.28      0.00
00:40:12      0.00      0.17
00:40:13      0.33      0.00
00:40:14      0.00      0.00
00:40:15      0.06      0.00
00:40:16      0.28      0.00
00:40:17      1.05      1.24
00:40:18      0.06      0.00
00:40:19      0.06      0.00
00:40:20      0.06      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:40:21      0.28      0.00
00:40:22      0.00      0.00
00:40:23      0.45      0.00
00:40:24      0.00      0.00
00:40:25      0.06      0.00
00:40:26      0.00      0.00
00:40:27      0.33      0.00
00:40:28      0.12      0.00
00:40:29  13402.74    847.67
00:40:30  15489.11    978.88
00:40:31  14585.11    921.23
00:40:32  17008.17   1075.24
00:40:33  15949.89   1007.57
00:40:34  15181.60    959.46
00:40:35  14544.96    919.01
00:40:36  12692.95    802.86
00:40:37  15376.92    971.65
00:40:38  16392.71   1035.55
00:40:39  16718.42   1056.79
00:40:40  14660.36    926.22
00:40:41  16917.48   1069.28
00:40:42  14598.58    922.68
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:40:43  11867.29    750.42
00:40:44  15857.80   1002.19
00:40:45  15952.54   1008.37
00:40:46  16468.68   1040.72
00:40:47  14880.08    939.90
00:40:48  14180.56    896.28
00:40:49  15300.17    966.88
00:40:50  14221.88    898.95
00:40:51  13640.44    862.14
00:40:52  15577.53    984.26
00:40:53  15587.74    984.83
00:40:54  15442.42    976.08
00:40:55  15460.37    977.07
00:40:56  15047.16    950.60
00:40:57  16281.49   1029.32
00:40:58   9890.47    625.04
00:40:59  13829.45    874.54
00:41:00  15175.76    959.09
00:41:01  15425.91    975.25
00:41:02  15091.33    953.26
00:41:03  15269.76    964.81
00:41:04  16758.11   1059.28
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:41:05  16725.09   1056.99
00:41:06  16546.44   1045.38
00:41:07  16798.32   1061.29
00:41:08  16935.30   1070.18
00:41:09  16360.86   1034.05
00:41:10  14814.07    936.09
00:41:11  16587.25   1048.35
00:41:12  16495.12   1042.39
00:41:13  16113.14   1018.40
00:41:14  16021.23   1012.01
00:41:15  15670.42    990.71
00:41:16  17145.89   1083.15
00:41:17  15312.02    967.60
00:41:18  16639.18   1051.86
00:41:19  16827.65   1062.97
00:41:20  16261.63   1028.07
00:41:21  16473.21   1040.62
00:41:22  15453.77    977.02
00:41:23  15777.96    996.71
00:41:24  15783.06    997.24
00:41:25  17029.90   1076.45
00:41:26  15814.49    999.52
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:41:27     36.55      2.34
00:41:28  17116.46   1082.25
00:41:29  16628.51   1050.67
00:41:30  16414.68   1037.66
00:41:31  15934.44   1006.53
00:41:32  16222.32   1025.51
00:41:33  15397.52    972.96
00:41:34  15891.99   1004.04
00:41:35  16626.80   1050.55
00:41:36  16736.47   1057.71
00:41:37  15245.04    963.39
00:41:38  15334.87    969.41
00:41:39  15059.57    951.30
00:41:40  15148.35    957.57
00:41:41  15109.85    954.85
00:41:42  15782.40    996.97
00:41:43  14661.31    927.01
00:41:44  15645.40    988.26
00:41:45  15854.46   1001.98
00:41:46  16237.66   1025.97
00:41:47  15896.71   1005.01
00:41:48  15918.39   1006.01
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:41:49  15281.33    965.39
00:41:50  15330.52    968.79
00:41:51  12584.26    795.83
00:41:52  16074.61   1015.82
00:41:53   9076.30    574.42
00:41:54  15339.27    968.98
00:41:55  15971.21   1009.64
00:41:56  16071.78   1015.47
00:41:57  15462.47    977.06
00:41:58  15765.55    996.00
00:41:59  14856.64    939.28
00:42:00  10046.50    635.37
00:42:01  16397.11   1036.12
00:42:02  16989.44   1074.06
00:42:03  17362.89   1097.23
00:42:04  17015.06   1075.03
00:42:05  16128.01   1019.05
00:42:06  15544.28    982.30
00:42:07  16963.22   1072.12
00:42:08  17152.75   1083.73
00:42:09  16072.42   1016.04
00:42:10  16378.48   1034.87
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:42:11  17420.24   1100.90
00:42:12  15751.93    995.21
00:42:13  15440.99    975.92
00:42:14  15399.31    973.12
00:42:15  15470.50    977.78
00:42:16  16250.44   1026.93
00:42:17  17242.06   1089.16
00:42:18  14505.78    916.80
00:42:19  16558.58   1046.26
00:42:20  17239.55   1089.79
00:42:21  15542.85    982.07
00:42:22  16136.28   1019.50
00:42:23  13488.41    852.67
00:42:24  14136.66    893.20
00:42:25   7005.94    443.50
00:42:26      0.06      0.00
00:42:27     13.71      1.96
00:42:28  16452.41   1040.50
00:42:29  15418.86    973.92
00:42:30  10281.03    649.69
00:42:31   7710.26    487.24
00:42:32   7361.24    465.09
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:42:33   7520.82    475.27
00:42:34   2219.36    141.46
00:42:35   5355.36    338.06
00:42:36   4989.68    315.30
00:42:37   4788.16    302.51
00:42:38   5053.61    319.43
00:42:39   5492.69    347.10
00:42:40   5487.35    346.90
00:42:41   4930.07    311.41
00:42:42   4583.94    289.67
00:42:43   4979.90    314.70
00:42:44   5581.97    352.75
00:42:45   5678.78    359.30
00:42:46   4975.71    313.93
00:42:47   5461.56    345.18
00:42:48   4542.11    287.25
00:42:49   4904.54    310.08
00:42:50   4930.03    311.16
00:42:51   4721.80    298.59
00:42:52   4715.79    297.86
00:42:53   4854.93    306.73
00:42:54   4934.52    311.80
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:42:55   4889.61    308.99
00:42:56   4983.01    314.98
00:42:57   4882.83    308.67
00:42:58   4766.24    301.13
00:42:59   5393.34    341.19
00:43:00   4657.52    294.78
00:43:01   4488.49    284.03
00:43:02   4624.18    291.86
00:43:03   4277.21    270.16
00:43:04   2823.35    178.81
00:43:05   3109.59    196.63
00:43:06   3004.20    189.85
00:43:07   2814.43    177.93
00:43:08   3157.96    199.47
00:43:09   3157.20    199.52
00:43:10   3285.27    207.60
00:43:11   3271.53    206.67
00:43:12   3002.30    189.77
00:43:13   2735.84    172.89
00:43:14   2779.18    175.55
00:43:15   2733.51    172.81
00:43:16   2527.73    159.74
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:43:17   2086.84    132.50
00:43:18   3014.44    190.57
00:43:19   2699.24    170.65
00:43:20   3276.09    206.96
00:43:21   2822.85    178.46
00:43:22   2526.74    159.67
00:43:23   3041.07    192.23
00:43:24   3046.51    192.37
00:43:25   3068.39    193.97
00:43:26   2752.10    173.82
00:43:27   2971.05    187.96
00:43:28   3164.13    199.81
00:43:29   2767.00    174.78
00:43:30   2931.59    185.23
00:43:31   3366.31    212.73
00:43:32   3321.71    209.98
00:43:33   3055.86    193.04
00:43:34   3198.35    202.26
00:43:35   3025.94    191.15
00:43:36   3188.14    201.47
00:43:37   3108.14    196.42
00:43:38   3794.94    239.74
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:43:39   3443.77    217.69
00:43:40   3413.22    215.69
00:43:41   3474.51    219.55
00:43:42   2618.05    166.02
00:43:43   3149.28    198.94
00:43:44   3432.93    216.99
00:43:45   3033.26    191.68
00:43:46   4278.78    270.32
00:43:47   3192.65    201.83
00:43:48   3426.17    216.48
00:43:49   2996.61    189.56
00:43:50   1100.05     69.74
00:43:51   1406.05     89.37
00:43:52   1515.78     97.11
00:43:53   1843.57    116.56
00:43:54   1542.04     97.71
00:43:55   1721.46    109.01
00:43:56   1597.99    101.50
00:43:57   1511.01     96.34
00:43:58   1876.75    119.05
00:43:59   2734.87    173.39
00:44:00   3409.54    215.46
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
00:44:01   2270.98    143.62
00:44:02    809.13     52.54
00:44:03   2025.10    128.66
00:44:04   1837.82    115.85
00:44:05   1407.10     89.11
00:44:06   1968.41    124.76
00:44:07   2035.55    128.79
00:44:08   1913.26    120.83
00:44:09   2228.71    140.77
00:44:10   1997.86    126.10
00:44:11   2006.49    127.08
00:44:12   1991.87    125.87
00:44:13   1971.05    124.68
00:44:14   1940.64    122.71
00:44:15   2154.18    136.28
00:44:16   1955.49    123.43
00:44:17   1857.66    117.76
00:44:18   1897.34    119.90
00:44:19   2414.74    152.60
00:44:20   2296.27    145.02
00:44:21   1998.95    126.39
00:44:22   1835.62    116.00
  Time           eth0       
