Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,11,101,61553,17197506560,0,7,0,309.91755666049204,2383905848,3301754,0,0,28672,7,134442,4289730
2,Yes,7,10,88,90171,17197506560,0,9,0,527.8594172646709,5948829127,3078737,0,0,53248,13,348312,5306659
3,Yes,6,11,73,64601,17197506560,0,8,0,307.2397832481808,2480364738,3293511,0,0,28672,7,234852,4305184
4,No,5,9,70,62822,17197506560,0,7,0,356.42180542244444,2798277922,3141824,0,0,28672,7,153125,4260631
5,Yes,5,11,57,65653,17197506560,0,7,0,342.41868596325526,2809418487,3179768,0,0,32768,8,296264,4309056
6,Yes,4,9,114,59283,17197506560,0,6,0,330.2743760839491,2446873011,3253185,0,0,28672,7,78376,4251766
7,No,5,10,78,63146,17197506560,0,7,0,316.63783375570193,2498693348,3281976,0,0,28672,7,205708,4300244
8,Yes,6,10,65,69146,17197506560,0,8,0,336.8889430687341,2911181784,3164363,0,0,28672,7,293054,4323971
9,Yes,5,10,89,64819,17197506560,0,7,0,312.87170707772066,2534400372,3261435,0,0,28672,7,230764,4297685
10,No,5,10,169,63101,17197506560,0,7,0,353.44668367913016,2787200654,3192738,0,0,28672,7,131234,4309124
