Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,3,244,6925,1091379200,0,4,0,778.0564726957526,673001005,9419,0,0,32768,8,19156,277604
2,No,2,3,48,6565,1091379200,0,4,0,826.838571167327,678001980,10712,0,0,32768,8,16238,277315
3,Yes,3,3,375,6963,1091379200,0,5,0,763.3695505747127,663919125,11518,0,0,32768,8,21680,278955
4,Yes,2,3,61,6272,1091379200,0,4,0,862.7587098420802,675866936,11037,0,0,32768,8,11934,277308
5,No,3,2,32,6670,1091379200,0,5,0,810.6768986202759,675486811,11304,0,0,32768,8,25364,278852
6,Yes,2,3,90,6875,1091379200,0,4,0,787.5372153667055,676282110,10829,0,0,32768,8,22495,278730
7,Yes,2,3,62,6979,1091379200,0,4,0,792.9633405963302,691251675,9886,0,0,32768,8,22209,283339
8,Yes,2,3,69,7068,1091379200,0,4,0,780.996935881104,689505561,11137,0,0,32768,8,18787,283438
9,Yes,4,2,546,7399,1091379200,0,6,0,753.6383528457483,696620452,11829,0,0,40960,10,19907,290329
10,No,2,3,91,6457,1091379200,0,4,0,840.2732829253176,677678113,11189,0,0,32768,8,17080,277353
