Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,3,36,14365,2165121024,0,5,0,818.1026531123798,1468486404,9894,0,0,28672,7,44294,560469
2,Yes,3,3,40,13736,2165121024,0,5,0,848.076430787155,1455616819,11618,0,0,28672,7,34996,555554
3,Yes,3,3,50,13608,2165121024,0,5,0,857.2492671811834,1457647151,11209,0,0,28672,7,50155,559010
4,Yes,3,2,43,13654,2165121024,0,5,0,856.9030840902432,1462092729,11998,0,0,28672,7,39994,559349
5,No,3,3,65,13874,2165121024,0,5,0,850.1975003965107,1473923807,11533,0,0,28672,7,48851,562345
6,No,3,4,35,13958,2165121024,0,5,0,835.9627083273614,1457915570,11849,0,0,28672,7,42525,556909
7,Yes,3,4,44,13858,2165121024,0,5,0,829.23736105096,1435819416,11901,0,0,28672,7,36083,550292
8,No,3,4,66,13964,2165121024,0,5,0,839.967523209169,1465530944,11810,0,0,28672,7,49010,559857
9,Yes,3,3,202,14204,2165121024,0,5,0,827.5949620449263,1468872123,11699,0,0,28672,7,52393,560279
10,Yes,3,4,46,14356,2165121024,0,5,0,827.6790602006689,1484643850,11830,0,0,28672,7,39322,566201
