
Second: 1 | Number of Sorts: 510
Second: 2 | Number of Sorts: 125519
Second: 3 | Number of Sorts: 129597
Second: 4 | Number of Sorts: 169773
Second: 5 | Number of Sorts: 178837
Second: 6 | Number of Sorts: 178846
Second: 7 | Number of Sorts: 179021
Second: 8 | Number of Sorts: 178920
Second: 9 | Number of Sorts: 178902
Second: 10 | Number of Sorts: 178425
Second: 11 | Number of Sorts: 141519
Second: 12 | Number of Sorts: 170340
Second: 13 | Number of Sorts: 179158
Second: 14 | Number of Sorts: 178660
Second: 15 | Number of Sorts: 178818
Second: 16 | Number of Sorts: 179173
Second: 17 | Number of Sorts: 167963
Second: 18 | Number of Sorts: 142150
Second: 19 | Number of Sorts: 141228
Second: 20 | Number of Sorts: 145449
Second: 21 | Number of Sorts: 141962
Second: 22 | Number of Sorts: 142235
Second: 23 | Number of Sorts: 139631
Second: 24 | Number of Sorts: 146058
Second: 25 | Number of Sorts: 134936
Second: 26 | Number of Sorts: 103123
Second: 27 | Number of Sorts: 131790
Second: 28 | Number of Sorts: 139646
Second: 29 | Number of Sorts: 168856
Second: 30 | Number of Sorts: 179367
Second: 31 | Number of Sorts: 178288
Second: 32 | Number of Sorts: 179415
Second: 33 | Number of Sorts: 179186
Second: 34 | Number of Sorts: 179517
Second: 35 | Number of Sorts: 179488
