Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
0,1,3,142,14269,4312604672,0,3,0,448.4536139071919,799492575,864617,0,0,790167552,192912,3152,Yes
2,2,3,11,14224,4312604672,0,4,0,458.7373428028971,815250611,864469,0,0,805896192,196752,6426,No
3,2,3,11,14649,4312604672,0,4,0,444.523715963403,813599435,864317,0,0,804249600,196350,6447,No
4,3,3,49,14811,4312604672,0,5,0,463.05182009724473,856896535,865217,0,0,847454208,206898,12068,Yes
5,2,3,28,15039,4312604672,0,4,0,432.19432987496674,812096885,864719,0,0,802746368,195983,6185,No
