Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,3,322,6707,1091379200,0,6,0,713.0936968973747,597360108,22899,0,0,32768,8,0,334063
2,No,4,3,50,6499,1091379200,0,6,0,699.2268041871921,567559755,16637,0,0,28672,7,0,320595
3,Yes,3,3,105,6553,1091379200,0,5,0,686.9298064122137,562211395,17388,0,0,28672,7,0,318240
4,Yes,3,4,90,5705,1091379200,0,5,0,672.052035783196,478708698,32527,0,0,32768,8,0,303616
5,No,3,4,89,6279,1091379200,0,5,0,701.3227907569722,549887680,26700,0,0,28672,7,0,328636
6,Yes,3,4,293,6971,1091379200,0,5,0,575.0989028276158,500626873,26553,0,0,28672,7,0,315833
7,Yes,3,3,221,6431,1091379200,0,5,0,693.5106334785314,557023410,19461,0,0,28672,7,0,319986
8,No,3,3,61,6432,1091379200,0,5,0,674.5770278425882,541894580,18917,0,0,28672,7,0,317191
9,Yes,3,4,116,6530,1091379200,0,5,0,675.1877425681888,550572017,26527,0,0,28672,7,0,333263
10,Yes,3,4,316,6557,1091379200,0,5,0,656.2028579276667,537299782,26256,0,0,28672,7,0,329337
