Linux 4.4.0-142-generic (vm) 	2025-02-16 	_x86_64_	(1 CPU)

18:40:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:40:20     all   49.50    0.00   18.81    0.00    0.00    0.00    0.00    0.00    0.00   31.68
18:40:21     all   11.22    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   87.76
18:40:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:23     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:24     all    0.00    0.00    0.00   17.00    0.00    0.00    0.00    0.00    0.00   83.00
18:40:25     all    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
18:40:26     all    0.99    0.00    0.00    3.96    0.00    0.00    0.00    0.00    0.00   95.05
18:40:27     all    0.00    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00   95.92
18:40:28     all    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
18:40:29     all    9.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   88.00
18:40:30     all    4.04   86.87    9.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:40:31     all   14.56   33.01   13.59    1.94    0.00    0.00    0.00    0.00    0.00   36.89
18:40:32     all    0.00    0.00    1.01    7.07    0.00    0.00    0.00    0.00    0.00   91.92
18:40:33     all   24.49    0.00    2.04    3.06    0.00    0.00    0.00    0.00    0.00   70.41
18:40:34     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:35     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:37     all    0.99    0.00    0.00    7.92    0.00    0.00    0.00    0.00    0.00   91.09
18:40:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:39     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:40     all   10.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
18:40:41     all   21.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   74.00
18:40:42     all    0.00    0.00    0.00    8.08    0.00    0.00    0.00    0.00    0.00   91.92
18:40:43     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:44     all    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
18:40:45     all    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
18:40:46     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:47     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:48     all    0.00    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00   92.93
18:40:49     all    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
18:40:50     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:51     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:52     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:40:53     all   24.47    0.00   18.09    4.26    0.00    2.13    0.00    0.00    0.00   51.06
18:40:54     all   23.96    0.00   17.71    0.00    0.00    2.08    0.00    0.00    0.00   56.25
18:40:55     all   27.66    0.00   10.64    0.00    0.00    2.13    0.00    0.00    0.00   59.57
18:40:56     all   32.32    0.00   12.12    0.00    0.00    1.01    0.00    0.00    0.00   54.55
18:40:57     all   21.65    0.00   16.49    0.00    0.00    1.03    0.00    0.00    0.00   60.82
18:40:58     all   33.33    0.00   12.50    0.00    0.00    1.04    0.00    0.00    0.00   53.12
18:40:59     all   22.92    0.00   12.50    0.00    0.00    3.12    0.00    0.00    0.00   61.46
18:41:00     all   28.42    0.00   14.74    0.00    0.00    1.05    0.00    0.00    0.00   55.79
18:41:01     all   23.91    0.00   13.04    0.00    0.00    1.09    0.00    0.00    0.00   61.96
18:41:02     all   34.07    0.00    8.79    0.00    0.00    1.10    0.00    0.00    0.00   56.04
18:41:03     all   27.17    0.00    8.70   14.13    0.00    2.17    0.00    0.00    0.00   47.83
18:41:04     all   43.16    0.00   10.53    1.05    0.00    1.05    0.00    0.00    0.00   44.21
18:41:05     all   22.92    0.00   12.50    0.00    0.00    2.08    0.00    0.00    0.00   62.50
18:41:06     all   36.63    0.00    9.90    0.00    0.00    1.98    0.00    0.00    0.00   51.49
18:41:07     all   21.35    0.00    8.99    0.00    0.00    2.25    0.00    0.00    0.00   67.42
18:41:08     all   26.04    0.00   11.46    0.00    0.00    2.08    0.00    0.00    0.00   60.42
18:41:09     all   23.40    0.00   12.77    4.26    0.00    2.13    0.00    0.00    0.00   57.45
18:41:10     all   27.96    0.00    9.68    0.00    0.00    1.08    0.00    0.00    0.00   61.29
18:41:11     all   30.61    0.00   10.20    0.00    0.00    3.06    0.00    0.00    0.00   56.12
18:41:12     all   22.92    0.00   14.58    0.00    0.00    2.08    0.00    0.00    0.00   60.42
18:41:13     all   20.00    0.00   20.00    0.00    0.00    4.21    0.00    0.00    0.00   55.79
18:41:14     all   19.79    0.00   22.92    4.17    0.00    4.17    0.00    0.00    0.00   48.96
18:41:15     all   17.02    0.00   22.34    0.00    0.00    5.32    0.00    0.00    0.00   55.32
18:41:16     all   16.13    0.00   21.51    0.00    0.00    5.38    0.00    0.00    0.00   56.99
18:41:17     all   47.37    0.00   15.79    0.00    0.00    2.11    0.00    0.00    0.00   34.74
18:41:18     all   44.79    0.00   11.46    0.00    0.00    2.08    0.00    0.00    0.00   41.67
18:41:19     all   17.98    0.00   17.98    4.49    0.00    5.62    0.00    0.00    0.00   53.93
18:41:20     all   14.13    0.00   27.17    0.00    0.00    3.26    0.00    0.00    0.00   55.43
18:41:21     all   18.09    0.00   21.28    8.51    0.00    6.38    0.00    0.00    0.00   45.74
18:41:22     all   17.71    0.00   22.92    0.00    0.00    5.21    0.00    0.00    0.00   54.17
18:41:23     all   20.88    0.00   19.78    0.00    0.00    2.20    0.00    0.00    0.00   57.14
18:41:24     all   14.29    0.00   18.68    0.00    0.00    2.20    0.00    0.00    0.00   64.84
18:41:25     all   20.21    0.00   15.96    0.00    0.00    2.13    0.00    0.00    0.00   61.70
18:41:26     all   15.73    0.00   14.61    5.62    0.00    3.37    0.00    0.00    0.00   60.67
18:41:27     all   11.83    0.00   19.35    0.00    0.00    3.23    0.00    0.00    0.00   65.59
18:41:28     all   17.58    0.00   14.29    0.00    0.00    5.49    0.00    0.00    0.00   62.64
18:41:29     all   25.53    0.00   12.77    1.06    0.00    5.32    0.00    0.00    0.00   55.32
18:41:30     all   17.39    0.00   16.30    0.00    0.00    2.17    0.00    0.00    0.00   64.13
18:41:31     all   15.62    0.00   17.71   10.42    0.00    4.17    0.00    0.00    0.00   52.08
18:41:32     all   13.64    0.00   17.05    0.00    0.00    1.14    0.00    0.00    0.00   68.18
18:41:33     all   14.29    0.00   13.19    0.00    0.00    4.40    0.00    0.00    0.00   68.13
18:41:34     all   16.85    0.00   17.98    0.00    0.00    0.00    0.00    0.00    0.00   65.17
18:41:35     all   11.11    0.00   22.22    0.00    0.00    3.33    0.00    0.00    0.00   63.33
18:41:36     all   20.88    0.00   14.29    0.00    0.00    2.20    0.00    0.00    0.00   62.64
18:41:37     all   29.47    0.00   14.74    5.26    0.00    2.11    0.00    0.00    0.00   48.42
18:41:38     all   25.00    0.00   17.00    0.00    0.00    2.00    0.00    0.00    0.00   56.00
18:41:39     all   13.98    0.00   17.20    0.00    0.00    2.15    0.00    0.00    0.00   66.67
18:41:40     all   19.32    0.00   15.91    0.00    0.00    1.14    0.00    0.00    0.00   63.64
18:41:41     all   13.95    0.00   22.09    0.00    0.00    4.65    0.00    0.00    0.00   59.30
18:41:42     all    9.30    0.00   23.26    5.81    0.00    3.49    0.00    0.00    0.00   58.14
18:41:43     all   17.44    0.00   20.93    0.00    0.00    2.33    0.00    0.00    0.00   59.30
18:41:44     all   15.29    0.00   20.00    0.00    0.00    3.53    0.00    0.00    0.00   61.18
18:41:45     all   24.42    0.00   17.44    0.00    0.00    2.33    0.00    0.00    0.00   55.81
18:41:46     all   98.99    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:41:47     all   23.66    0.00   16.13    4.30    0.00    4.30    0.00    0.00    0.00   51.61
18:41:48     all   16.85    0.00   22.47    0.00    0.00    2.25    0.00    0.00    0.00   58.43
18:41:49     all   16.67    0.00   18.89    0.00    0.00    4.44    0.00    0.00    0.00   60.00
18:41:50     all   21.98    0.00   19.78    0.00    0.00    2.20    0.00    0.00    0.00   56.04
18:41:51     all   16.67    0.00   25.56    0.00    0.00    1.11    0.00    0.00    0.00   56.67
18:41:52     all   10.00    0.00   27.78    0.00    0.00    2.22    0.00    0.00    0.00   60.00
18:41:53     all   23.16    0.00   17.89    3.16    0.00    2.11    0.00    0.00    0.00   53.68
18:41:54     all   17.20    0.00   19.35    0.00    0.00    2.15    0.00    0.00    0.00   61.29
18:41:55     all   22.34    0.00   17.02    0.00    0.00    1.06    0.00    0.00    0.00   59.57
18:41:56     all   13.27    0.00   25.51    0.00    0.00    1.02    0.00    0.00    0.00   60.20
18:41:57     all   14.29    0.00   19.05    0.00    0.00    1.19    0.00    0.00    0.00   65.48
18:41:58     all   22.58    0.00   16.13    3.23    0.00    3.23    0.00    0.00    0.00   54.84
18:41:59     all   28.09    0.00   10.11    0.00    0.00    3.37    0.00    0.00    0.00   58.43
18:42:00     all   26.88    0.00    8.60    0.00    0.00    5.38    0.00    0.00    0.00   59.14
18:42:01     all   20.88    0.00   15.38    0.00    0.00    2.20    0.00    0.00    0.00   61.54
18:42:02     all   16.84    0.00   15.79    0.00    0.00    3.16    0.00    0.00    0.00   64.21
18:42:03     all   13.68    0.00   17.89    5.26    0.00    2.11    0.00    0.00    0.00   61.05
18:42:04     all   21.28    0.00   18.09    0.00    0.00    2.13    0.00    0.00    0.00   58.51
18:42:05     all   14.61    0.00   13.48    0.00    0.00    4.49    0.00    0.00    0.00   67.42
18:42:06     all   12.36    0.00   19.10    0.00    0.00    1.12    0.00    0.00    0.00   67.42
18:42:07     all   10.23    0.00   20.45    0.00    0.00    4.55    0.00    0.00    0.00   64.77
18:42:08     all   20.21    0.00   17.02    0.00    0.00    3.19    0.00    0.00    0.00   59.57
18:42:09     all   23.96    0.00   14.58    5.21    0.00    2.08    0.00    0.00    0.00   54.17
18:42:10     all   21.28    0.00   17.02    0.00    0.00    2.13    0.00    0.00    0.00   59.57
18:42:11     all   19.10    0.00   11.24    0.00    0.00    2.25    0.00    0.00    0.00   67.42
18:42:12     all   10.00    0.00   18.89    0.00    0.00    1.11    0.00    0.00    0.00   70.00
18:42:13     all   10.47    0.00   15.12    0.00    0.00    3.49    0.00    0.00    0.00   70.93
18:42:14     all   16.49    0.00   18.56    5.15    0.00    4.12    0.00    0.00    0.00   55.67
18:42:15     all   16.13    0.00   19.35    0.00    0.00    3.23    0.00    0.00    0.00   61.29
18:42:16     all   15.96    0.00   20.21    0.00    0.00    3.19    0.00    0.00    0.00   60.64
18:42:17     all   11.24    0.00   16.85    0.00    0.00    5.62    0.00    0.00    0.00   66.29
18:42:18     all   20.21    0.00   17.02    0.00    0.00    2.13    0.00    0.00    0.00   60.64
18:42:19     all   18.28    0.00   17.20    5.38    0.00    2.15    0.00    0.00    0.00   56.99
18:42:20     all   20.65    0.00   13.04    0.00    0.00    3.26    0.00    0.00    0.00   63.04
