Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,2,96,8551,1091379200,0,3,0,918.1929975435723,980991660,30558,0,0,978804736,238966,1100,269524
2,Yes,1,3,112,8199,1091379200,0,3,0,900.0153099072719,921853353,45187,0,0,919650304,224524,969,269711
3,No,1,2,109,8251,1091379200,0,3,0,895.8309458116136,923501352,44530,0,0,921300992,224927,1200,269457
4,Yes,1,1,115,8243,1091379200,0,3,0,896.9398146081048,923859912,44698,0,0,921657344,225014,1403,269712
5,Yes,2,2,21,8330,1091379200,0,4,0,900.1497973102786,936843581,41351,0,0,934645760,228185,2747,269536
6,No,1,2,97,8248,1091379200,0,3,0,898.4902158622363,925906458,44092,0,0,923705344,225514,1124,269606
7,Yes,1,1,164,8320,1091379200,0,3,0,890.387656208679,925679532,43958,0,0,923480064,225459,1354,269417
8,Yes,2,3,48,8329,1091379200,0,4,0,898.1927494595244,934581746,43116,0,0,932372480,227630,2561,270746
9,No,1,3,89,8283,1091379200,0,3,0,903.0037285024155,934396527,41689,0,0,932200448,227588,1380,269277
10,Yes,2,2,20,8378,1091379200,0,4,0,893.4792139446035,935260535,42841,0,0,933052416,227796,7028,270637
