Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,8,166,19613,17197506560,0,6,0,571.594391634787,1400551252,3880959,0,0,1362960384,332754,0,4213713
2,Yes,6,11,81,46611,17197506560,0,8,0,228.1482547639485,1328751122,3893653,0,0,1291186176,315231,0,4208884
3,No,4,10,155,30953,17197506560,0,6,0,340.8305296836118,1318077475,3893294,0,0,1280536576,312631,0,4205925
4,Yes,4,12,75,16857,17197506560,0,6,0,640.8435723360047,1349163837,3892675,0,0,1311567872,320207,0,4212882
5,Yes,4,12,72,46935,17197506560,0,6,0,226.83652383692433,1330268866,3893573,0,0,1292701696,315601,0,4209174
6,Yes,4,9,156,36181,17197506560,0,6,0,296.4494302775628,1340183689,3892156,0,0,1302609920,318020,0,4210176
7,No,4,10,144,30823,17197506560,0,6,0,349.77653068510045,1346995620,3890706,0,0,1309421568,319683,0,4210389
8,Yes,4,9,192,48159,17197506560,0,6,0,225.10295609553478,1354626007,3893562,0,0,1317011456,321536,0,4215098
9,No,4,9,108,27936,17197506560,0,6,0,381.31385082536616,1330906579,3890558,0,0,1293365248,315763,0,4206321
10,Yes,5,11,167,34506,17197506560,0,7,0,313.41770042035074,1351205511,3890618,0,0,1313624064,320709,0,4211327
11,No,4,13,154,24811,17197506560,0,6,0,430.86945914993146,1335375196,3892767,0,0,1297805312,316847,0,4209614
12,No,5,10,159,25016,17197506560,0,7,0,425.575247220667,1330029393,3892500,0,0,1292472320,315545,0,4208045
13,No,5,11,165,26206,17197506560,0,7,0,431.8157428516892,1413714237,3879752,0,0,1376108544,335964,0,4215716
14,Yes,4,12,140,29610,17197506560,0,6,0,363.8314613149537,1345873039,3890010,0,0,1308307456,319411,0,4209421
15,Yes,4,11,76,39197,17197506560,0,6,0,275.27297361302504,1348143433,3891476,0,0,1310560256,319961,0,4211437
16,Yes,4,10,208,13902,17197506560,0,6,0,769.9044111718976,1336726600,3894723,0,0,1299136512,317172,0,4211895
17,Yes,4,11,178,20632,17197506560,0,6,0,521.1717778963193,1343172994,3891877,0,0,1305595904,318749,0,4210626
18,Yes,4,10,157,22845,17197506560,0,6,0,465.1117449529232,1327390927,3891178,0,0,1289850880,314905,0,4206083
19,Yes,4,11,138,27614,17197506560,0,6,0,408.70948520088393,1409988580,3874367,0,0,1372438528,335068,0,4209435
20,Yes,4,11,129,28540,17197506560,0,6,0,374.34396747169546,1334744971,3891142,0,0,1297190912,316697,0,4207839
21,Yes,4,9,88,31931,17197506560,0,6,0,335.76268379174235,1339564795,3891334,0,0,1301999616,317871,0,4209205
22,Yes,4,9,128,32982,17197506560,0,6,0,331.08582561489703,1364399206,3887809,0,0,1326817280,323930,0,4211739
23,Yes,4,10,92,36178,17197506560,0,6,0,296.8917429772174,1342035160,3892675,0,0,1304453120,318470,0,4211145
24,Yes,5,12,180,36723,17197506560,0,7,0,296.6179606112609,1360930308,3892255,0,0,1323315200,323075,0,4215330
25,Yes,4,9,98,42706,17197506560,0,6,0,249.41255113942432,1330933552,3891731,0,0,1293381632,315767,0,4207498
