Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,21,32,9627,12902539264,0,3,0,867.8439558609202,1041851298,2903060,0,0,1013743616,247496,0,3150556
2,No,1,23,21,9275,12902539264,0,3,0,867.9710021616949,1003596132,2912438,0,0,975478784,238154,0,3150592
3,No,1,20,35,9276,12902539264,0,3,0,868.4943431287813,1004635623,2912569,0,0,976515072,238407,0,3150976
4,Yes,2,21,10,9515,12902539264,0,4,0,866.4624461765326,1028061950,2912498,0,0,999895040,244115,0,3156647
5,Yes,1,21,26,9318,12902539264,0,3,0,868.4792160912123,1009069077,2911327,0,0,980951040,239490,0,3150817
6,No,1,27,23,9315,12902539264,0,3,0,868.6144788975022,1008249078,2911416,0,0,980131840,239290,0,3150706
7,Yes,1,25,36,9368,12902539264,0,3,0,866.725078454458,1012014219,2910701,0,0,983896064,240209,0,3150910
8,Yes,1,22,24,9315,12902539264,0,3,0,868.7360223824384,1008933150,2911272,0,0,980815872,239457,0,3150729
9,Yes,2,21,23,9553,12902539264,0,4,0,868.4582895509861,1034555694,2910866,0,0,1006391296,245701,0,3156589
10,Yes,1,21,35,9351,12902539264,0,3,0,868.3363738478027,1012484964,2910566,0,0,984367104,240324,0,3150890
