Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,16,20,6780,1091379200,0,3,0,941.9607226493199,796215459,73221,0,0,794005504,193849,0,267070
2,No,1,17,32,6536,1091379200,0,3,0,940.6559091885258,766304652,80422,0,0,764088320,186545,0,266967
3,No,1,17,31,6511,1091379200,0,3,0,940.7576076378194,763447656,81266,0,0,761229312,185847,0,267113
4,Yes,1,16,33,6565,1091379200,0,3,0,940.3310355779508,769566162,79836,0,0,767348736,187341,0,267177
5,Yes,2,18,9,6725,1091379200,0,4,0,939.3173114656329,787287793,81137,0,0,785022976,191656,0,272824
6,No,1,17,31,6539,1091379200,0,3,0,940.5801888991107,766595667,80381,0,0,764379136,186616,0,266997
7,Yes,1,17,39,6564,1091379200,0,3,0,939.6703259508172,768790371,79821,0,0,766574592,187152,0,266973
8,Yes,1,16,32,6572,1091379200,0,3,0,940.1920756558877,770275074,79716,0,0,768057344,187514,0,267230
9,Yes,1,16,19,6554,1091379200,0,3,0,941.3805824411136,769130949,79815,0,0,766914560,187235,0,267050
10,Yes,1,17,55,6581,1091379200,0,3,0,940.8328823887873,771741048,79810,0,0,769519616,187871,0,267681
