
Second: 1 | Number of Sorts: 408
Second: 2 | Number of Sorts: 125452
Second: 3 | Number of Sorts: 128816
Second: 4 | Number of Sorts: 170298
Second: 5 | Number of Sorts: 178371
Second: 6 | Number of Sorts: 178571
Second: 7 | Number of Sorts: 179069
Second: 8 | Number of Sorts: 178762
Second: 9 | Number of Sorts: 179072
Second: 10 | Number of Sorts: 178474
Second: 11 | Number of Sorts: 141415
Second: 12 | Number of Sorts: 169458
Second: 13 | Number of Sorts: 178906
Second: 14 | Number of Sorts: 174731
Second: 15 | Number of Sorts: 178844
Second: 16 | Number of Sorts: 177850
Second: 17 | Number of Sorts: 177842
Second: 18 | Number of Sorts: 178922
Second: 19 | Number of Sorts: 178794
Second: 20 | Number of Sorts: 178617
Second: 21 | Number of Sorts: 178867
Second: 22 | Number of Sorts: 175036
Second: 23 | Number of Sorts: 169290
Second: 24 | Number of Sorts: 172306
Second: 25 | Number of Sorts: 172699
Second: 26 | Number of Sorts: 170033
Second: 27 | Number of Sorts: 171280
Second: 28 | Number of Sorts: 166500
Second: 29 | Number of Sorts: 167089
Second: 30 | Number of Sorts: 167026
Second: 31 | Number of Sorts: 167037
Second: 32 | Number of Sorts: 166183
Second: 33 | Number of Sorts: 167213
Second: 34 | Number of Sorts: 166747
Second: 35 | Number of Sorts: 166281
Second: 36 | Number of Sorts: 166283
Second: 37 | Number of Sorts: 165834
Second: 38 | Number of Sorts: 167423
Second: 39 | Number of Sorts: 129786
Second: 40 | Number of Sorts: 143324
Second: 41 | Number of Sorts: 172629
Second: 42 | Number of Sorts: 179021
Second: 43 | Number of Sorts: 178994
Second: 44 | Number of Sorts: 179260
Second: 45 | Number of Sorts: 179034
Second: 46 | Number of Sorts: 178881
Second: 47 | Number of Sorts: 178862
Second: 48 | Number of Sorts: 178870
Second: 49 | Number of Sorts: 179164
Second: 50 | Number of Sorts: 179165
Second: 51 | Number of Sorts: 176830
