Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,1,2,23,4671,2165121024,0,3,0,416.40994302848577,242814921,329911,0,0,32768,8,0,529382
2,Yes,1,2,27,4268,2165121024,0,3,0,432.0569939052977,230182060,338762,0,0,32768,8,0,529355
3,Yes,1,3,23,4625,2165121024,0,3,0,400.5223054954565,231189430,338049,0,0,32768,8,0,529466
4,Yes,1,3,47,4565,2165121024,0,3,0,405.2563893029373,230885124,338178,0,0,32768,8,0,529483
5,No,1,3,14,4691,2165121024,0,3,0,393.8195034129693,230565897,337766,0,0,32768,8,0,529267
6,No,1,3,35,4644,2165121024,0,3,0,399.7456444731739,231690110,337560,0,0,32768,8,0,529452
7,Yes,1,3,24,4704,2165121024,0,3,0,393.78891640076574,231187880,337606,0,0,32768,8,0,529539
8,Yes,1,3,22,4915,2165121024,0,3,0,378.8110977198697,232377682,336761,0,0,32768,8,0,529431
9,Yes,1,3,41,4533,2165121024,0,3,0,410.73101986754966,232364108,336654,0,0,32768,8,0,529531
10,Yes,1,4,25,4452,2165121024,0,3,0,417.2324514388489,231768911,336966,0,0,32768,8,0,529365
