Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,11,10,14001,17197506560,0,4,0,175.44701872766262,306600616,3934574,0,0,32768,8,0,4205819
2,No,1,10,25,14428,17197506560,0,3,0,158.7430789291164,285882382,3944226,0,0,32768,8,0,4199465
3,No,1,10,29,14032,17197506560,0,3,0,163.3009624875196,286013430,3943600,0,0,32768,8,0,4199667
4,No,1,10,35,14650,17197506560,0,3,0,156.74289398907104,286627164,3943353,0,0,32768,8,0,4199557
5,Yes,1,9,22,13153,17197506560,0,3,0,174.81845404747415,287014388,3942613,0,0,32768,8,0,4199336
6,Yes,1,9,69,13696,17197506560,0,3,0,167.49099495871997,286343824,3943714,0,0,32768,8,0,4199930
7,Yes,1,9,37,12870,17197506560,0,3,0,177.77566658891223,285584274,3943555,0,0,32768,8,0,4199506
8,Yes,1,10,15,12866,17197506560,0,3,0,178.26759178593653,286263688,3942198,0,0,32768,8,0,4199134
9,Yes,1,10,43,13556,17197506560,0,3,0,169.46501697918205,286734308,3942585,0,0,32768,8,0,4199432
10,Yes,1,9,16,13079,17197506560,0,3,0,175.67216036725327,286792060,3942213,0,0,32768,8,0,4199199
