  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:50:07      0.06      0.06
07:50:08      0.00      0.00
07:50:09      0.00      0.00
07:50:10      0.00      0.00
07:50:11      0.00      0.00
07:50:12      0.06      0.00
07:50:13      0.00      0.00
07:50:14      0.00      0.00
07:50:15      0.06      0.00
07:50:16      0.58      0.14
07:50:17      3.02      3.27
07:50:18      0.00      0.00
07:50:19      0.33      0.00
07:50:20      0.00      0.00
07:50:21      0.06      0.00
07:50:22      0.00      0.00
07:50:23      0.33      0.00
07:50:24      0.00      0.00
07:50:25      0.00      0.00
07:50:26      2.11      0.41
07:50:27      1.38      3.57
07:50:28      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:50:29      0.12      0.00
07:50:30      0.00      0.00
07:50:31      0.06      0.00
07:50:32      0.06      0.06
07:50:33      0.00      0.00
07:50:34      0.33      0.00
07:50:35      0.06      0.00
07:50:36      0.00      0.00
07:50:37      0.33      0.00
07:50:38      0.00      0.00
07:50:39  17608.84   1113.01
07:50:40  20034.43   1266.12
07:50:41  18484.70   1168.10
07:50:42  18688.92   1180.66
07:50:43  18448.89   1166.36
07:50:44  19025.66   1202.16
07:50:45  17077.84   1079.96
07:50:46  15783.16    997.25
07:50:47  13861.14    875.79
07:50:48  14747.11    932.22
07:50:49  16506.05   1042.79
07:50:50  15333.13    968.81
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:50:51  13786.54    871.58
07:50:52  13113.41    829.08
07:50:53  18126.39   1145.71
07:50:54  17866.47   1129.05
07:50:55  14453.78    913.33
07:50:56  14801.24    935.85
07:50:57  14656.45    926.20
07:50:58  14914.82    942.09
07:50:59  13867.98    876.34
07:51:00  13764.60    869.91
07:51:01  12638.59    798.61
07:51:02  13161.86    831.68
07:51:03  15635.49    988.43
07:51:04  18052.40   1140.51
07:51:05  16300.13   1030.14
07:51:06  14653.33    925.86
07:51:07   7333.96    465.05
07:51:08  14983.35    946.42
07:51:09  15084.67    953.26
07:51:10  14640.46    925.24
07:51:11  14650.71    925.83
07:51:12  14196.28    897.19
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:51:13  13106.47    828.22
07:51:14  16720.22   1056.69
07:51:15  14929.21    943.51
07:51:16  19274.47   1217.81
07:51:17  14479.19    915.34
07:51:18  15424.76    974.68
07:51:19  17307.03   1093.41
07:51:20  15416.45    974.22
07:51:21  13816.56    873.12
07:51:22  13786.10    871.12
07:51:23  13743.68    868.52
07:51:24  15953.99   1008.34
07:51:25  16669.45   1053.41
07:51:26  18413.96   1163.72
07:51:27  18829.96   1190.15
07:51:28  17879.85   1129.73
07:51:29  15962.40   1008.51
07:51:30  16538.64   1045.21
07:51:31  16635.76   1051.62
07:51:32  15854.76   1001.49
07:51:33  15713.75    993.23
07:51:34  17336.07   1095.61
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:51:35  16430.38   1037.99
07:51:36   1778.43    113.75
07:51:37  13364.36    845.19
07:51:38  16452.68   1039.78
07:51:39  16523.45   1044.25
07:51:40  13692.65    865.44
07:51:41  15664.35    989.75
07:51:42  15188.51    959.53
07:51:43  14792.45    935.08
07:51:44  17452.13   1102.65
07:51:45  16723.43   1056.80
07:51:46  16493.77   1042.36
07:51:47  15904.88   1005.31
07:51:48  17730.51   1120.24
07:51:49  18105.99   1144.38
07:51:50  15569.80    983.99
07:51:51  16664.89   1052.69
07:51:52  15066.79    952.12
07:51:53  17579.43   1111.04
07:51:54  16445.96   1039.14
07:51:55  14488.60    915.74
07:51:56  15076.21    952.94
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:51:57  16423.75   1037.81
07:51:58  14289.94    903.18
07:51:59  14368.96    907.70
07:52:00  14486.16    915.72
07:52:01  15394.46    972.69
07:52:02  16642.64   1051.42
07:52:03  15387.59    972.38
07:52:04  15099.48    954.19
07:52:05  15768.45    996.83
07:52:06  16853.89   1064.84
07:52:07  14345.72    906.90
07:52:08  14764.53    932.81
07:52:09  14080.16    889.78
07:52:10  14711.17    929.37
07:52:11  13990.22    884.36
07:52:12  14773.82    933.76
07:52:13  14496.72    916.03
07:52:14  14061.46    888.38
07:52:15  12875.39    813.93
07:52:16  16269.15   1027.67
07:52:17  17019.53   1075.96
07:52:18  13979.51    882.99
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:52:19  14882.93    941.01
07:52:20  14660.87    926.26
07:52:21  14250.35    900.30
07:52:22  14037.33    887.43
07:52:23  14894.33    940.87
07:52:24  14396.37    910.12
07:52:25  13974.22    882.92
07:52:26  15119.38    955.67
07:52:27  13915.80    879.32
07:52:28  16494.23   1041.97
07:52:29  15348.33    970.33
07:52:30  12936.92    817.17
07:52:31  15257.73    964.05
07:52:32  13782.72    871.05
07:52:33  15210.88    961.59
07:52:34  15695.16    991.48
07:52:35  13655.27    863.00
07:52:36    755.04     48.10
07:52:37     13.72      1.64
07:52:38   7406.63    468.68
07:52:39  14558.84    920.01
07:52:40  14168.95    895.46
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:52:41  15089.60    953.57
07:52:42  10136.58    640.50
07:52:43   7552.84    477.34
07:52:44   7930.03    501.56
07:52:45   4162.88    262.71
07:52:46   7443.47    471.43
07:52:47   8180.27    516.49
07:52:48   8384.17    530.33
07:52:49   7760.63    489.99
07:52:50   9167.77    579.35
07:52:51   7185.82    454.39
07:52:52   8732.14    551.67
07:52:53   7884.86    498.06
07:52:54   8668.15    547.77
07:52:55   7630.23    482.54
07:52:56   8053.81    508.66
07:52:57   9145.74    578.01
07:52:58   8192.09    517.62
07:52:59   8048.44    508.61
07:53:00   7069.88    446.84
07:53:01   4848.88    307.18
07:53:02   3935.93    249.93
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:53:03   5032.39    317.97
07:53:04   4874.85    307.84
07:53:05   4603.76    290.91
07:53:06   4522.00    285.76
07:53:07   1741.84    110.85
07:53:08   4680.01    295.75
07:53:09   4690.19    296.46
07:53:10   4929.65    311.45
07:53:11   5297.32    334.76
07:53:12   5228.82    330.43
07:53:13   4214.60    266.34
07:53:14   4703.38    297.22
07:53:15   3984.65    251.78
07:53:16   4495.61    284.09
07:53:17   4384.82    277.09
07:53:18   4330.82    273.68
07:53:19   2236.57    142.07
07:53:20   2331.29    147.72
07:53:21   2321.15    146.61
07:53:22   2824.88    178.30
07:53:23   2841.99    179.57
07:53:24   2605.58    164.95
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:53:25   3173.30    200.53
07:53:26   2307.34    146.03
07:53:27   3210.15    202.57
07:53:28   1740.85    112.01
07:53:29   2056.09    132.12
07:53:30   2855.61    180.39
07:53:31   3214.93    203.23
07:53:32   2819.14    178.15
07:53:33   2985.19    188.62
07:53:34   2621.53    165.59
07:53:35   3079.86    194.63
07:53:36   2544.75    160.81
07:53:37   2765.76    174.82
07:53:38   2598.59    164.67
07:53:39   2580.97    163.49
07:53:40   2471.73    156.56
07:53:41   2780.42    175.76
07:53:42   2807.68    176.99
07:53:43   2722.47    171.97
07:53:44   2690.11    170.07
07:53:45   3141.38    198.51
07:53:46   3084.15    194.90
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
07:53:47   2757.56    174.26
07:53:48   3033.89    191.72
07:53:49   3288.60    207.75
07:53:50   2707.24    171.15
07:53:51   4001.07    252.75
07:53:52   2525.50    159.60
07:53:53   2970.99    187.95
07:53:54   2838.43    180.27
07:53:55   1229.09     78.80
07:53:56   1588.85    100.73
