Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,13,36,59,82538,12902539264,0,15,0,769.8384515284478,7938938847,2061007,0,0,7472291840,1824290,0,4421378
2,No,9,42,91,44387,12902539264,0,11,0,739.077487157515,4096586356,2336236,0,0,3967049728,968518,0,3331618
3,Yes,11,44,100,46952,12902539264,0,13,0,758.3433091157159,4446333401,2321580,0,0,4297031680,1049080,0,3403112
4,No,6,38,69,44744,12902539264,0,8,0,636.506695656064,3556746080,2333526,0,0,3492864000,852750,0,3196140
5,Yes,5,42,82,36040,12902539264,0,7,0,731.9894056336462,3293556892,2374617,0,0,3227762688,788028,0,3172946
6,Yes,12,43,85,54536,12902539264,0,14,0,667.6170703760115,4547344509,2293326,0,0,4387717120,1071220,0,3400116
7,Yes,12,41,83,54151,12902539264,0,14,0,672.1263451487711,4545881949,2282718,0,0,4396724224,1073419,0,3388926
8,Yes,12,36,72,60111,12902539264,0,14,0,673.6857831710362,5058746560,2189014,0,0,4708548608,1149548,0,3422116
9,Yes,11,41,70,48082,12902539264,0,13,0,738.8063245977394,4436411738,2292283,0,0,4275412992,1043802,0,3371633
10,Yes,10,44,87,49549,12902539264,0,12,0,705.9890748813251,4368536078,2315137,0,0,4214124544,1028839,0,3377240
11,Yes,10,44,109,49848,12902539264,0,12,0,693.2224700024094,4315443921,2314521,0,0,4176752640,1019715,0,3363912
12,Yes,11,40,118,47883,12902539264,0,13,0,783.9758819472023,4688257173,2270249,0,0,4528701440,1105640,0,3410806
13,Yes,10,43,83,43952,12902539264,0,12,0,695.5746040219544,3817535595,2379181,0,0,3676860416,897671,0,3307088
14,Yes,12,40,101,48769,12902539264,0,14,0,771.0585006874757,4696401092,2276272,0,0,4541874176,1108856,0,3419113
15,Yes,9,37,53,46995,12902539264,0,11,0,758.1875911239831,4450159073,2210777,0,0,4230397952,1032812,0,3293609
