Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,5,33,124,19627,2165121024,0,7,0,915.4173840971727,2241873592,11156,0,0,2222772224,542669,0,560699
2,Yes,6,32,301,20107,2165121024,0,8,0,925.7868210211706,2322933842,11333,0,0,2267828224,553669,0,583763
3,Yes,4,32,103,19099,2165121024,0,6,0,923.3826208632717,2200554644,11312,0,0,2179448832,532092,0,550041
4,No,6,34,79,19794,2165121024,0,8,0,935.8818983805669,2311415827,12171,0,0,2266222592,553277,0,581010
5,Yes,6,31,80,20076,2165121024,0,8,0,923.3297787977052,2313305715,11914,0,0,2253611008,550198,0,582353
6,No,6,31,83,19743,2165121024,0,8,0,930.3665292207792,2292210666,11521,0,0,2233892864,545384,0,577299
7,Yes,6,31,531,20215,2165121024,0,8,0,915.6926440745145,2310080079,12124,0,0,2272407552,554787,0,581941
8,Yes,4,32,297,19244,2165121024,0,6,0,921.99252467208,2213952638,12002,0,0,2207973376,539056,0,554948
9,No,6,32,80,19787,2165121024,0,8,0,936.0000882814478,2311122756,10573,0,0,2262114304,552274,0,579346
10,Yes,6,32,324,20039,2165121024,0,8,0,917.8904283500775,2295316763,11819,0,0,2243198976,547656,0,577730
11,Yes,6,31,25,20163,2165121024,0,8,0,937.3616721637194,2358658186,12223,0,0,2321997824,566894,0,591537
12,Yes,6,34,1082,22128,2165121024,0,8,0,830.2653122114601,2292772764,11791,0,0,2254442496,550401,0,575889
13,Yes,6,34,105,20906,2165121024,0,8,0,898.2924411651974,2343432517,11499,0,0,2294116352,560087,0,588966
14,Yes,6,34,93,20044,2165121024,0,8,0,935.8106894552724,2340484025,12221,0,0,2283515904,557499,0,589373
15,Yes,6,33,108,20009,2165121024,0,8,0,924.270893071686,2307691958,11701,0,0,2261417984,552104,0,578888
