Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,6,36,71,30340,4312604672,0,8,0,917.890025871172,3476754956,282855,0,0,3442008064,840334,0,1131353
2,Yes,7,40,79,31131,4312604672,0,9,0,916.1728762664436,3560378874,279904,0,0,3515301888,858228,0,1149379
3,Yes,8,34,68,31352,4312604672,0,10,0,916.0729106584073,3585983913,275588,0,0,3542118400,864775,0,1151547
4,No,6,36,99,30530,4312604672,0,8,0,918.5585647012527,3501103147,284298,0,0,3458813952,844437,0,1138991
5,Yes,7,32,69,34997,4312604672,0,9,0,921.1525498069498,4025799875,203011,0,0,3974692864,970384,0,1185848
6,No,6,40,83,29009,4312604672,0,8,0,916.7015665021229,3319278498,312974,0,0,3280637952,800937,0,1122643
7,Yes,6,40,105,27756,4312604672,0,8,0,907.897225285034,3145197475,356091,0,0,3042955264,742909,0,1123514
8,Yes,7,33,55,32586,4312604672,0,9,0,922.8090700089085,3754812969,220118,0,0,3708997632,905517,0,1135856
9,Yes,4,38,85,26672,4312604672,0,6,0,921.2246415859428,3066774728,322219,0,0,3051225088,744928,0,1070385
10,Yes,7,35,71,35415,4312604672,0,9,0,922.1571724137932,4078027607,180858,0,0,4024680448,982588,0,1175795
11,Yes,6,38,95,28968,4312604672,0,8,0,915.8789207051503,3311834685,322882,0,0,3270434816,798446,0,1130340
12,Yes,7,39,75,30502,4312604672,0,9,0,904.0707630896497,3442375969,293983,0,0,3400986624,830319,0,1133860
13,Yes,5,39,41,28622,4312604672,0,7,0,924.186670958262,3301791016,266541,0,0,3285524480,802130,0,1072425
14,Yes,6,39,84,28799,4312604672,0,8,0,913.1874517385257,3282696427,328094,0,0,3242283008,791573,0,1128330
15,Yes,6,39,96,28225,4312604672,0,8,0,912.4390676222238,3214538483,339547,0,0,3161362432,771817,0,1123429
