Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,12,47,74,50216,17197506560,0,14,0,747.260920329287,4685954021,3347046,0,0,4534964224,1107169,0,4485677
2,Yes,11,41,97,69222,17197506560,0,13,0,620.4323182376664,5365053434,3227866,0,0,5213413376,1272806,0,4531688
3,Yes,12,46,99,70356,17197506560,0,14,0,629.9113599772436,5535920847,3213422,0,0,5374488576,1312131,0,4559345
4,Yes,10,40,102,48320,17197506560,0,12,0,778.7679542667771,4699652038,3317892,0,0,4555943936,1112291,0,4458605
5,Yes,12,45,98,113670,17197506560,0,14,0,403.7711329020902,5734599254,3161870,0,0,5597622272,1366607,0,4557172
6,No,6,38,67,45278,17197506560,0,8,0,679.8932175066312,3844583683,3322020,0,0,3774246912,921447,0,4252528
7,Yes,11,41,98,66902,17197506560,0,13,0,613.9612158956642,5131045015,3264872,0,0,4983652352,1216712,0,4511228
8,Yes,11,42,87,57236,17197506560,0,13,0,654.5061212015246,4679015295,3322467,0,0,4543086592,1109152,0,4458630
9,Yes,12,38,81,64027,17197506560,0,14,0,701.0616268421135,5607316437,3185049,0,0,5444038656,1329111,0,4548280
10,No,10,45,121,45081,17197506560,0,12,0,758.9175301536549,4272113670,3411406,0,0,4132474880,1008905,0,4447491
11,Yes,12,38,96,63863,17197506560,0,14,0,708.3922031805719,5651428928,3220240,0,0,5476401152,1337012,0,4593785
12,Yes,13,45,53,136373,17197506560,0,15,0,452.2853286192125,7707181641,3109699,0,0,7533912064,1839334,0,5336287
13,Yes,9,47,110,52859,17197506560,0,11,0,647.9479347118079,4277215751,3363436,0,0,4151726080,1013605,0,4400231
14,Yes,10,48,96,64675,17197506560,0,12,0,578.1860546211336,4670591203,3336231,0,0,4531572736,1106341,0,4469753
15,Yes,10,46,111,53592,17197506560,0,12,0,668.7196211108205,4475695038,3357450,0,0,4340150272,1059607,0,4443149
