Time: 12:14:13 | Second: 1 | Number of Sorts: 539
Time: 12:14:14 | Second: 2 | Number of Sorts: 126270
Time: 12:14:15 | Second: 3 | Number of Sorts: 131239
Time: 12:14:16 | Second: 4 | Number of Sorts: 177826
Time: 12:14:17 | Second: 5 | Number of Sorts: 179392
Time: 12:14:18 | Second: 6 | Number of Sorts: 179169
Time: 12:14:19 | Second: 7 | Number of Sorts: 178959
Time: 12:14:20 | Second: 8 | Number of Sorts: 179248
Time: 12:14:21 | Second: 9 | Number of Sorts: 179353
Time: 12:14:22 | Second: 10 | Number of Sorts: 179506
Time: 12:14:23 | Second: 11 | Number of Sorts: 140205
Time: 12:14:24 | Second: 12 | Number of Sorts: 174297
Time: 12:14:25 | Second: 13 | Number of Sorts: 179739
Time: 12:14:26 | Second: 14 | Number of Sorts: 180069
Time: 12:14:27 | Second: 15 | Number of Sorts: 179989
Time: 12:14:28 | Second: 16 | Number of Sorts: 179746
Time: 12:14:29 | Second: 17 | Number of Sorts: 166133
Time: 12:14:30 | Second: 18 | Number of Sorts: 168027
Time: 12:14:31 | Second: 19 | Number of Sorts: 167091
Time: 12:14:32 | Second: 20 | Number of Sorts: 166359
Time: 12:14:33 | Second: 21 | Number of Sorts: 167155
Time: 12:14:34 | Second: 22 | Number of Sorts: 167867
Time: 12:14:35 | Second: 23 | Number of Sorts: 167445
Time: 12:14:36 | Second: 24 | Number of Sorts: 167483
Time: 12:14:37 | Second: 25 | Number of Sorts: 143963
Time: 12:14:38 | Second: 26 | Number of Sorts: 133080
Time: 12:14:39 | Second: 27 | Number of Sorts: 141704
Time: 12:14:40 | Second: 28 | Number of Sorts: 171612
Time: 12:14:41 | Second: 29 | Number of Sorts: 179771
Time: 12:14:42 | Second: 30 | Number of Sorts: 180003
Time: 12:14:43 | Second: 31 | Number of Sorts: 179731
Time: 12:14:44 | Second: 32 | Number of Sorts: 180108
Time: 12:14:45 | Second: 33 | Number of Sorts: 157707
Time: 12:14:46 | Second: 34 | Number of Sorts: 156047
Time: 12:14:47 | Second: 35 | Number of Sorts: 179072
