Time: 14:36:25 | Second: 1 | Number of Sorts: 482
Time: 14:36:26 | Second: 2 | Number of Sorts: 125331
Time: 14:36:27 | Second: 3 | Number of Sorts: 128027
Time: 14:36:28 | Second: 4 | Number of Sorts: 166916
Time: 14:36:29 | Second: 5 | Number of Sorts: 178834
Time: 14:36:30 | Second: 6 | Number of Sorts: 178946
Time: 14:36:31 | Second: 7 | Number of Sorts: 179046
Time: 14:36:32 | Second: 8 | Number of Sorts: 179088
Time: 14:36:33 | Second: 9 | Number of Sorts: 179612
Time: 14:36:34 | Second: 10 | Number of Sorts: 179476
Time: 14:36:35 | Second: 11 | Number of Sorts: 138036
Time: 14:36:36 | Second: 12 | Number of Sorts: 174020
Time: 14:36:37 | Second: 13 | Number of Sorts: 179825
Time: 14:36:38 | Second: 14 | Number of Sorts: 179680
Time: 14:36:39 | Second: 15 | Number of Sorts: 179725
Time: 14:36:40 | Second: 16 | Number of Sorts: 179281
Time: 14:36:41 | Second: 17 | Number of Sorts: 178850
Time: 14:36:42 | Second: 18 | Number of Sorts: 179718
Time: 14:36:43 | Second: 19 | Number of Sorts: 179654
Time: 14:36:44 | Second: 20 | Number of Sorts: 179323
Time: 14:36:45 | Second: 21 | Number of Sorts: 179093
Time: 14:36:46 | Second: 22 | Number of Sorts: 172735
Time: 14:36:47 | Second: 23 | Number of Sorts: 157857
Time: 14:36:48 | Second: 24 | Number of Sorts: 149401
Time: 14:36:49 | Second: 25 | Number of Sorts: 141862
Time: 14:36:50 | Second: 26 | Number of Sorts: 140388
Time: 14:36:51 | Second: 27 | Number of Sorts: 140190
Time: 14:36:52 | Second: 28 | Number of Sorts: 140397
Time: 14:36:53 | Second: 29 | Number of Sorts: 140651
Time: 14:36:54 | Second: 30 | Number of Sorts: 140473
Time: 14:36:55 | Second: 31 | Number of Sorts: 141561
Time: 14:36:56 | Second: 32 | Number of Sorts: 140860
Time: 14:36:57 | Second: 33 | Number of Sorts: 138397
Time: 14:36:58 | Second: 34 | Number of Sorts: 137826
Time: 14:36:59 | Second: 35 | Number of Sorts: 137648
Time: 14:37:00 | Second: 36 | Number of Sorts: 119110
Time: 14:37:01 | Second: 37 | Number of Sorts: 132696
Time: 14:37:02 | Second: 38 | Number of Sorts: 139910
Time: 14:37:03 | Second: 39 | Number of Sorts: 167958
Time: 14:37:04 | Second: 40 | Number of Sorts: 179184
Time: 14:37:05 | Second: 41 | Number of Sorts: 179068
Time: 14:37:06 | Second: 42 | Number of Sorts: 179400
Time: 14:37:07 | Second: 43 | Number of Sorts: 178947
Time: 14:37:08 | Second: 44 | Number of Sorts: 179156
Time: 14:37:09 | Second: 45 | Number of Sorts: 179152
Time: 14:37:10 | Second: 46 | Number of Sorts: 179071
Time: 14:37:11 | Second: 47 | Number of Sorts: 178983
Time: 14:37:12 | Second: 48 | Number of Sorts: 179212
Time: 14:37:13 | Second: 49 | Number of Sorts: 179077
Time: 14:37:14 | Second: 50 | Number of Sorts: 178982
Time: 14:37:15 | Second: 51 | Number of Sorts: 176174
