Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,7,18,32928,12902539264,0,3,0,253.75030308921356,1044001884,2902158,0,0,1015898112,248022,722,3150180
2,Yes,1,7,25,32977,12902539264,0,3,0,243.49845702153473,1003305684,2912086,0,0,975192064,238084,1419,3150170
3,Yes,1,8,29,32495,12902539264,0,3,0,247.25914513497708,1003876149,2912087,0,0,975761408,238223,1447,3150310
4,No,1,7,23,32602,12902539264,0,3,0,246.5913316766375,1004493225,2911795,0,0,976379904,238374,1047,3150169
5,Yes,1,7,43,32500,12902539264,0,3,0,247.9539598067276,1006883670,2911552,0,0,978767872,238957,2575,3150509
6,Yes,1,7,17,32342,12902539264,0,3,0,249.23873103448278,1007179464,2911130,0,0,979066880,239030,736,3150160
7,No,1,7,21,32646,12902539264,0,3,0,246.73964496461286,1006454577,2911299,0,0,978341888,238853,975,3150152
8,Yes,1,8,59,32968,12902539264,0,3,0,245.3159223300971,1010489268,2910894,0,0,982372352,239837,3926,3150731
9,No,1,7,24,32515,12902539264,0,3,0,247.62212796850005,1006000185,2911427,0,0,977887232,238742,1114,3150169
10,Yes,1,8,43,34325,12902539264,0,3,0,235.34683614535072,1009337340,2911038,0,0,981221376,239556,2343,3150594
