Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,1,16,7416,1091379200,0,3,0,856.6230031018206,793770114,73292,0,0,791564288,193253,732,266545
2,Yes,1,1,16,7178,1091379200,0,3,0,845.2586295109377,758090316,81998,0,0,755875840,184540,714,266538
3,Yes,1,1,18,7202,1091379200,0,3,0,844.1156494931259,759597267,81629,0,0,757383168,184908,698,266537
4,Yes,1,1,16,7185,1091379200,0,3,0,845.1509610244989,758733231,81841,0,0,756518912,184697,479,266538
5,Yes,2,2,10,7304,1091379200,0,4,0,834.4006496850178,761386835,81653,0,0,759169024,185344,6214,266997
6,No,1,1,30,7242,1091379200,0,3,0,842.7871829857754,762615417,80907,0,0,760401920,185645,703,266552
7,No,1,2,16,7225,1091379200,0,3,0,848.3207442890765,765715260,80142,0,0,763502592,186402,629,266544
8,Yes,1,2,17,7313,1091379200,0,3,0,834.3995480782382,762324555,80965,0,0,760111104,185574,635,266539
9,No,1,1,15,7244,1091379200,0,3,0,847.9004379400801,767455527,79705,0,0,765243392,186827,648,266532
10,Yes,2,2,8,7302,1091379200,0,4,0,841.7281961643836,767864621,80471,0,0,765644800,186925,5824,267396
