Time: 12:26:09 | Second: 1 | Number of Sorts: 585
Time: 12:26:10 | Second: 2 | Number of Sorts: 127456
Time: 12:26:11 | Second: 3 | Number of Sorts: 129664
Time: 12:26:12 | Second: 4 | Number of Sorts: 169862
Time: 12:26:13 | Second: 5 | Number of Sorts: 180214
Time: 12:26:14 | Second: 6 | Number of Sorts: 179782
Time: 12:26:15 | Second: 7 | Number of Sorts: 180227
Time: 12:26:16 | Second: 8 | Number of Sorts: 179974
Time: 12:26:17 | Second: 9 | Number of Sorts: 180233
Time: 12:26:18 | Second: 10 | Number of Sorts: 180060
Time: 12:26:19 | Second: 11 | Number of Sorts: 140941
Time: 12:26:20 | Second: 12 | Number of Sorts: 175530
Time: 12:26:21 | Second: 13 | Number of Sorts: 179979
Time: 12:26:22 | Second: 14 | Number of Sorts: 179923
Time: 12:26:23 | Second: 15 | Number of Sorts: 180312
Time: 12:26:24 | Second: 16 | Number of Sorts: 179231
Time: 12:26:25 | Second: 17 | Number of Sorts: 172738
Time: 12:26:26 | Second: 18 | Number of Sorts: 171705
Time: 12:26:27 | Second: 19 | Number of Sorts: 168517
Time: 12:26:28 | Second: 20 | Number of Sorts: 174888
Time: 12:26:29 | Second: 21 | Number of Sorts: 175000
Time: 12:26:30 | Second: 22 | Number of Sorts: 175133
Time: 12:26:31 | Second: 23 | Number of Sorts: 175068
Time: 12:26:32 | Second: 24 | Number of Sorts: 174881
Time: 12:26:33 | Second: 25 | Number of Sorts: 175040
Time: 12:26:34 | Second: 26 | Number of Sorts: 174893
Time: 12:26:35 | Second: 27 | Number of Sorts: 105144
Time: 12:26:36 | Second: 28 | Number of Sorts: 100782
Time: 12:26:37 | Second: 29 | Number of Sorts: 132076
Time: 12:26:38 | Second: 30 | Number of Sorts: 138237
Time: 12:26:39 | Second: 31 | Number of Sorts: 168558
Time: 12:26:40 | Second: 32 | Number of Sorts: 179860
Time: 12:26:41 | Second: 33 | Number of Sorts: 179622
Time: 12:26:42 | Second: 34 | Number of Sorts: 180078
Time: 12:26:43 | Second: 35 | Number of Sorts: 179970
Time: 12:26:44 | Second: 36 | Number of Sorts: 179948
Time: 12:26:45 | Second: 37 | Number of Sorts: 180208
Time: 12:26:46 | Second: 38 | Number of Sorts: 180404
Time: 12:26:47 | Second: 39 | Number of Sorts: 179927
Time: 12:26:48 | Second: 40 | Number of Sorts: 179887
Time: 12:26:49 | Second: 41 | Number of Sorts: 179296
Time: 12:26:50 | Second: 42 | Number of Sorts: 180186
Time: 12:26:51 | Second: 43 | Number of Sorts: 179638
Time: 12:26:52 | Second: 44 | Number of Sorts: 179643
Time: 12:26:53 | Second: 45 | Number of Sorts: 179863
