
Second: 1 | Number of Sorts: 368
Second: 2 | Number of Sorts: 134395
Second: 3 | Number of Sorts: 162891
Second: 4 | Number of Sorts: 177681
Second: 5 | Number of Sorts: 178191
Second: 6 | Number of Sorts: 178254
Second: 7 | Number of Sorts: 177925
Second: 8 | Number of Sorts: 178629
Second: 9 | Number of Sorts: 178609
Second: 10 | Number of Sorts: 178543
Second: 11 | Number of Sorts: 141624
Second: 12 | Number of Sorts: 169311
Second: 13 | Number of Sorts: 178932
Second: 14 | Number of Sorts: 178847
Second: 15 | Number of Sorts: 179146
Second: 16 | Number of Sorts: 178770
Second: 17 | Number of Sorts: 154888
Second: 18 | Number of Sorts: 115294
Second: 19 | Number of Sorts: 113366
Second: 20 | Number of Sorts: 112010
Second: 21 | Number of Sorts: 120751
Second: 22 | Number of Sorts: 124100
Second: 23 | Number of Sorts: 120321
Second: 24 | Number of Sorts: 100702
Second: 25 | Number of Sorts: 86670
Second: 26 | Number of Sorts: 128833
Second: 27 | Number of Sorts: 132085
Second: 28 | Number of Sorts: 159058
Second: 29 | Number of Sorts: 178790
Second: 30 | Number of Sorts: 177244
Second: 31 | Number of Sorts: 178366
Second: 32 | Number of Sorts: 178873
Second: 33 | Number of Sorts: 178641
Second: 34 | Number of Sorts: 179095
Second: 35 | Number of Sorts: 179130
