  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:36:25      0.00      0.00
19:36:26      0.39      0.00
19:36:27      0.00      0.00
19:36:28      0.06      0.06
19:36:29      0.00      0.00
19:36:30      0.33      0.00
19:36:31      0.06      0.00
19:36:32      0.06      0.04
19:36:33      0.12      0.08
19:36:34      0.58      0.18
19:36:35      3.02      3.27
19:36:36      0.00      0.00
19:36:37      0.00      0.00
19:36:38      0.00      0.00
19:36:39      0.00      0.00
19:36:40      0.00      0.00
19:36:41      0.00      0.00
19:36:42      0.06      0.00
19:36:43      0.06      0.00
19:36:44      2.50      2.16
19:36:45      1.44      1.77
19:36:46      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:36:47      0.33      0.00
19:36:48      0.00      0.00
19:36:49      0.00      0.00
19:36:50      0.00      0.00
19:36:51      0.39      0.00
19:36:52      0.06      0.00
19:36:53      0.12      0.00
19:36:54      0.06      0.00
19:36:55      0.00      0.00
19:36:56      0.06      0.00
19:36:57  11522.52    728.71
19:36:58  16378.24   1035.00
19:36:59  19032.12   1202.78
19:37:00  18828.76   1189.72
19:37:01  19231.37   1214.80
19:37:02  20156.80   1273.98
19:37:03  16594.74   1049.36
19:37:04  16767.63   1059.46
19:37:05  17684.39   1117.81
19:37:06  18078.09   1142.42
19:37:07  15791.98    997.67
19:37:08  13167.94    832.49
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:37:09  13266.07    837.88
19:37:10   8592.05    544.12
19:37:11  14614.46    923.40
19:37:12  15813.73    999.55
19:37:13  17546.96   1108.79
19:37:14  17673.26   1116.91
19:37:15  16247.45   1026.81
19:37:16  13974.42    883.10
19:37:17  14522.69    918.03
19:37:18  13648.19    862.41
19:37:19  13778.29    870.41
19:37:20  16004.30   1011.42
19:37:21  17591.50   1111.75
19:37:22  19202.66   1213.41
19:37:23  18433.45   1164.86
19:37:24  15019.71    949.54
19:37:25  17155.73   1084.91
19:37:26  19452.12   1229.25
19:37:27  19861.00   1255.43
19:37:28  20939.49   1322.96
19:37:29  14888.86    940.96
19:37:30  14747.38    931.73
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:37:31  17188.98   1086.23
19:37:32  17939.42   1133.87
19:37:33  15019.19    948.97
19:37:34  16655.79   1052.76
19:37:35  16896.81   1067.49
19:37:36  16845.12   1064.23
19:37:37  16329.95   1032.49
19:37:38  16172.47   1021.91
19:37:39  16262.25   1028.11
19:37:40  17255.25   1090.21
19:37:41  16965.52   1071.52
19:37:42  15604.88    986.85
19:37:43  14242.00    899.71
19:37:44  14177.96    896.17
19:37:45  14049.24    887.87
19:37:46  13640.86    861.66
19:37:47  14286.58    902.82
19:37:48  13714.83    866.98
19:37:49  13798.94    871.72
19:37:50  13838.35    874.50
19:37:51  14938.37    944.09
19:37:52  16278.88   1028.71
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:37:53   1979.47    127.02
19:37:54  18782.58   1186.87
19:37:55  14205.19    898.11
19:37:56  13754.10    868.79
19:37:57  13678.40    864.68
19:37:58  14802.38    935.06
19:37:59  13485.70    852.12
19:38:00  13285.83    839.58
19:38:01  13079.95    827.08
19:38:02  13770.25    870.05
19:38:03  12945.83    818.22
19:38:04  16673.84   1053.54
19:38:05  16839.25   1063.70
19:38:06  18696.82   1181.52
19:38:07  16837.12   1064.29
19:38:08  17646.82   1115.24
19:38:09  14838.10    937.82
19:38:10  13784.68    870.82
19:38:11  13030.63    823.74
19:38:12  12605.33    796.58
19:38:13  13801.27    872.16
19:38:14  18086.94   1142.46
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:38:15  18849.12   1191.51
19:38:16  18571.38   1173.30
19:38:17  17334.54   1095.42
19:38:18  17213.20   1087.77
19:38:19  20077.87   1269.23
19:38:20  20168.05   1274.35
19:38:21  16782.73   1060.40
19:38:22  19588.96   1237.97
19:38:23  18369.57   1160.70
19:38:24  17380.02   1098.67
19:38:25  19283.61   1218.46
19:38:26  16894.30   1067.54
19:38:27  17801.69   1125.03
19:38:28  16888.54   1067.18
19:38:29  14074.50    889.21
19:38:30  12976.29    820.09
19:38:31  13759.88    869.75
19:38:32  12873.17    813.62
19:38:33  13250.34    837.34
19:38:34  13157.28    831.39
19:38:35  12897.35    815.08
19:38:36  13346.38    843.34
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:38:37  13341.83    842.90
19:38:38  12888.16    814.38
19:38:39  13667.44    864.04
19:38:40  13237.24    836.15
19:38:41  12902.26    815.27
19:38:42  13430.46    848.86
19:38:43  13303.90    840.58
19:38:44  13244.20    837.39
19:38:45  14845.86    937.81
19:38:46  17362.73   1097.29
19:38:47  18016.96   1138.49
19:38:48  17488.25   1105.51
19:38:49  18746.67   1184.53
19:38:50  18787.71   1187.17
19:38:51   8927.45    564.09
19:38:52      6.97      0.82
19:38:53   3550.61    224.98
19:38:54  20386.05   1288.71
19:38:55  19261.57   1216.78
19:38:56  18935.69   1196.76
19:38:57  18469.09   1166.96
19:38:58  18899.82   1194.71
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:38:59  19123.94   1208.30
19:39:00  19113.00   1207.75
19:39:01  19580.62   1237.51
19:39:02  19858.79   1255.10
19:39:03  19696.78   1244.35
19:39:04  20060.86   1267.87
19:39:05  20231.06   1278.55
19:39:06  19944.47   1260.51
19:39:07  20344.29   1285.63
19:39:08  19715.75   1245.75
19:39:09  20035.33   1265.97
19:39:10  20098.46   1270.17
19:39:11  20575.12   1300.34
19:39:12  19318.21   1220.65
19:39:13  21287.89   1345.05
19:39:14  16420.25   1038.24
19:39:15  13471.49    851.01
19:39:16  14058.89    888.65
19:40:05     69.68      4.38
19:40:06  15612.71    989.09
19:40:07  17402.79   1099.32
19:40:08  17624.50   1114.05
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
19:40:09  17595.49   1111.93
19:40:10  17512.96   1106.77
19:40:11  18902.32   1194.29
19:40:12  17786.32   1123.99
19:40:13  17821.25   1126.48
19:40:14  18328.92   1157.99
19:40:15  17860.50   1128.74
19:40:16  18166.62   1148.24
19:40:17  18359.48   1159.84
19:40:18  17736.58   1120.92
19:40:19  18548.21   1172.06
