  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
16:37:57      0.00      0.00
16:37:58      0.00      0.00
16:37:59      0.06      0.00
16:38:00      0.12      0.06
16:38:01      0.12      0.00
16:38:02      0.39      0.00
16:38:03      0.06      0.00
16:38:04      0.00      0.00
16:38:05      0.00      0.00
16:38:06      2.33      0.35
16:38:07      1.26      3.03
16:38:08      0.00      0.00
16:38:09      0.00      0.00
16:38:10      0.33      0.00
16:38:11      0.06      0.00
16:38:12      0.06      0.00
16:38:13      0.06      0.00
16:38:14      0.06      0.00
16:38:15      0.00      0.00
16:38:16      2.11      0.47
16:38:17      1.38      3.50
16:38:18      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
16:38:19      0.00      0.00
16:38:20      0.39      0.00
16:38:21      0.06      0.00
16:38:22      0.06      0.00
16:38:23      0.00      0.00
16:38:24      0.33      0.00
16:38:25      0.06      0.00
16:38:26      0.08      0.00
16:38:27      0.08      0.00
16:38:28      0.44      0.00
16:38:29      0.06      0.00
16:38:30      0.00      0.00
16:38:31      0.00      0.00
16:38:32      0.06      0.00
16:38:33      0.06      0.00
16:38:34      0.00      0.00
16:38:35      0.00      0.00
16:38:36      0.00      0.00
16:38:37      0.00      0.00
16:38:38      0.33      0.00
16:38:39      0.00      0.00
16:38:40      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
16:38:41      0.00      0.00
16:38:42      0.33      0.00
16:38:43      0.00      0.00
16:38:44      0.12      0.06
16:38:45      0.00      0.00
16:38:46      0.33      0.00
16:38:47      0.00      0.00
16:38:48      0.00      0.00
16:38:49      0.00      0.00
16:38:50      0.00      0.00
16:38:51      0.00      0.00
16:38:52      0.00      0.00
16:38:53      0.00      0.00
16:38:54      0.00      0.04
16:38:55      0.06      0.00
16:38:56      0.33      0.00
16:38:57      0.00      0.08
16:38:58      0.00      0.00
16:38:59      0.06      0.00
16:39:00   4608.08    291.59
16:39:01  15900.78   1004.97
16:39:02  15547.02    982.32
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
16:39:03  15501.72    979.54
16:39:04  16165.95   1021.78
16:39:05  16214.46   1024.51
16:39:06  14893.51    941.32
16:39:07  13468.77    851.32
16:39:08  13816.92    873.82
16:39:09  16165.53   1021.13
16:39:10  14981.66    946.74
16:39:11  15853.01   1002.31
16:39:12  16142.37   1020.02
16:39:13  16773.31   1059.97
16:39:14  15160.81    958.05
16:39:15  10424.52    659.10
16:39:16  15155.15    957.57
16:39:17  15037.33    950.26
16:39:18   4707.46    298.81
16:39:19   1461.69     94.00
16:39:20   3161.54    200.68
16:39:21   2703.13    173.03
16:39:22  10565.49    669.33
16:39:23    304.10     21.27
16:39:24  11768.08    744.56
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
16:39:25  11695.06    739.79
16:39:26  14308.68    904.25
16:39:27  11395.82    720.90
16:39:28  16079.94   1016.23
16:39:29  16191.20   1023.26
16:39:30  16111.23   1017.75
16:39:31  15277.64    965.44
16:39:32  16136.17   1019.90
16:39:33  12436.60    786.50
16:39:34  14089.94    890.46
16:39:35   8965.14    566.94
16:39:36  10353.19    655.01
16:39:37  15034.00    949.98
16:39:38  15683.00    991.14
16:39:39  15387.00    972.44
16:39:40  16398.54   1036.12
16:39:41  15461.33    977.21
16:39:42  16166.47   1021.26
16:39:43  15611.89    987.22
16:39:44  15291.83    965.92
16:39:45   9126.31    577.45
16:39:46  16003.60   1011.83
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
16:39:47  16091.88   1016.26
16:39:48  16087.26   1017.19
16:39:49  12597.11    796.46
16:39:50  14847.78    938.26
16:39:51  10686.59    675.99
16:39:52  16772.99   1059.66
16:39:53  17350.11   1096.78
16:39:54  16818.84   1062.61
16:39:55  17267.28   1091.26
16:39:56  17449.90   1102.51
16:39:57  17126.01   1082.69
16:39:58  16381.32   1034.89
16:39:59  15949.24   1007.82
16:40:00  15315.05    968.03
16:40:01  15759.17    995.73
16:40:02  14817.43    936.29
16:40:03  15820.21    999.59
16:40:04  15052.23    951.49
16:40:05   6422.85    406.19
16:40:06   5327.99    338.21
16:40:07  16484.17   1041.41
16:40:08  17124.10   1082.04
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
16:40:09  15512.03    980.27
16:40:10  15673.64    990.40
16:40:11  17199.97   1086.93
16:40:12  16100.39   1017.57
16:40:13  15579.41    984.74
16:40:14  16670.66   1053.48
16:40:15  16612.12   1049.71
16:40:16  16503.90   1042.64
16:40:17  16587.38   1048.22
16:40:18  16048.75   1014.54
16:40:19  15927.16   1006.43
16:40:20  15747.57    995.15
16:40:21  12260.17    775.20
16:40:22  14368.67    908.07
16:40:23  15944.46   1007.89
16:40:24  16636.25   1050.95
16:40:25  16351.70   1033.69
16:40:26  16036.33   1013.23
16:40:27  17302.31   1093.25
16:40:28  17641.65   1114.84
16:40:29  16575.38   1047.25
16:40:30  17654.94   1116.02
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
16:40:31   6348.52    402.16
