Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,36,9,15387,8607571968,0,4,0,498.9286321412286,957169321,1872351,0,0,938483712,229122,0,2101488
2,No,2,34,22,14304,8607571968,0,4,0,512.4880285914506,913938163,1882938,0,0,895242240,218565,0,2101515
3,No,4,35,8,14095,8607571968,0,6,0,523.0625695590327,919070056,1882413,0,0,900034560,219735,0,2102901
4,Yes,2,35,10,15231,8607571968,0,4,0,480.82244011582,913109867,1883136,0,0,894410752,218362,0,2101515
5,Yes,2,36,14,14633,8607571968,0,4,0,501.775546208125,915339848,1882574,0,0,896643072,218907,0,2101493
6,Yes,3,34,32,14811,8607571968,0,5,0,496.88974866346354,917605093,1882351,0,0,898850816,219446,0,2102055
7,No,2,35,16,13837,8607571968,0,4,0,530.2202272134473,914550089,1882785,0,0,895852544,218714,0,2101518
8,Yes,2,34,10,14777,8607571968,0,4,0,497.82826724547243,917222910,1882108,0,0,898527232,219367,0,2101488
9,Yes,3,36,11,14834,8607571968,0,5,0,497.73154912826055,920466549,1881953,0,0,901738496,220151,0,2102348
10,Yes,2,34,10,15194,8607571968,0,4,0,485.0313182058047,918921990,1881704,0,0,900227072,219782,0,2101500
