Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,31,8,6835,1091379200,0,4,0,937.1589006466784,796841287,72973,0,0,794632192,194002,0,266982
2,Yes,1,32,112,6564,1091379200,0,3,0,932.7618162890386,761387691,81293,0,0,759173120,185345,0,266638
3,No,2,32,7,6530,1091379200,0,4,0,937.1016435826408,760948452,81735,0,0,758730752,185237,0,266972
4,No,2,31,25,6543,1091379200,0,4,0,938.5989385749385,763807178,81084,0,0,761589760,185935,0,267019
5,No,1,31,75,6535,1091379200,0,3,0,935.6734514145141,760490184,81434,0,0,758276096,185126,0,266560
6,Yes,2,31,8,6586,1091379200,0,4,0,937.5254309687261,767972542,80079,0,0,765755392,186952,0,267048
7,Yes,2,32,12,6587,1091379200,0,4,0,935.9246755148741,766660923,80279,0,0,764444672,186632,0,266929
8,Yes,2,31,32,6582,1091379200,0,4,0,937.4816388337658,767467919,80169,0,0,765251584,186829,0,266998
9,Yes,2,32,7,6599,1091379200,0,4,0,936.5486218973657,768576992,79811,0,0,766361600,187100,0,266913
10,Yes,1,31,85,6591,1091379200,0,3,0,936.0662463414634,767361990,79800,0,0,765149184,186804,0,266604
