Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,33,18,10001,4312604672,0,4,0,696.2286573033708,867288549,843705,0,0,858017792,209477,0,1053210
2,No,2,35,9,9578,4312604672,0,4,0,696.9656904537358,831180590,852260,0,0,821903360,200660,0,1052944
3,Yes,4,34,8,9731,4312604672,0,6,0,684.3781392183149,829339442,853055,0,0,819965952,200187,0,1054016
4,Yes,2,33,21,9710,4312604672,0,4,0,687.5544470393717,831470690,852186,0,0,822194176,200731,0,1052935
5,Yes,2,32,9,9711,4312604672,0,4,0,688.1339237524537,832343673,851984,0,0,823066624,200944,0,1052952
6,No,4,34,8,9571,4312604672,0,6,0,697.4580450875538,831244762,852648,0,0,821878784,200654,0,1054024
7,No,2,34,10,9502,4312604672,0,4,0,702.5632361639206,831271232,852247,0,0,821993472,200682,0,1052951
8,Yes,2,34,10,9966,4312604672,0,4,0,672.4009271043093,834573393,851451,0,0,825294848,201488,0,1052965
9,Yes,4,34,9,9795,4312604672,0,6,0,685.0022276406105,835575933,851598,0,0,826195968,201708,0,1053948
10,Yes,2,35,9,9612,4312604672,0,4,0,697.5424128641538,834833103,851354,0,0,825556992,201552,0,1052936
