Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,39,82,46889,12902539264,0,5,0,180.7231667022412,1058147661,2900912,0,0,1030025216,251471,0,3152414
2,Yes,2,37,79,41374,12902539264,0,4,0,194.65159948714225,1005576788,2912288,0,0,977428480,238630,0,3151057
3,Yes,2,37,90,25681,12902539264,0,4,0,313.58413414443925,1004981584,2912225,0,0,976863232,238492,0,3150719
4,Yes,2,38,98,32060,12902539264,0,4,0,210.829047279995,843683611,2952667,0,0,815509504,199099,0,3151859
5,Yes,2,37,77,46081,12902539264,0,4,0,175.21722630527321,1008250388,2911544,0,0,980131840,239290,0,3150837
6,Yes,3,37,30,16790,12902539264,0,5,0,480.7011281561512,1006435866,2911557,0,0,978296832,238842,0,3150630
7,Yes,4,37,9,31551,12902539264,0,6,0,260.1686818556832,1024657070,2911141,0,0,996466688,243278,0,3154714
8,Yes,2,37,82,32432,12902539264,0,4,0,250.71938657200184,1015044458,2910518,0,0,986914816,240946,0,3151540
9,Yes,2,37,132,32640,12902539264,0,4,0,248.59392546698157,1012901111,2910685,0,0,984756224,240419,0,3151206
10,Yes,2,36,38,24842,12902539264,0,4,0,326.60895073772474,1012520346,2910279,0,0,984403968,240333,0,3150631
11,Yes,3,36,71,35944,12902539264,0,5,0,264.40244847944746,1186558006,2867725,0,0,1158475776,282831,0,3150637
12,Yes,2,36,59,23498,12902539264,0,4,0,344.95309692268347,1011448837,2910791,0,0,983330816,240071,0,3150863
13,Yes,2,36,34,18640,12902539264,0,4,0,431.8596443775532,1004077245,2912386,0,0,975958016,238271,0,3150676
14,Yes,2,37,51,17848,12902539264,0,4,0,452.66465128291503,1007588905,2911300,0,0,979472384,239129,0,3150450
15,Yes,2,36,93,61721,12902539264,0,4,0,130.8926936532382,1009052118,2911265,0,0,980934656,239486,0,3150751
