Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,2,214,13192,2165121024,0,4,0,877.2837082638363,1446209156,8891,0,0,32768,8,22410,548602
2,No,3,2,48,14239,2165121024,0,5,0,829.1808791177916,1475418638,11640,0,0,28672,7,46295,561669
3,Yes,3,3,50,14070,2165121024,0,5,0,830.9935070732921,1460985824,11270,0,0,28672,7,40411,556717
4,Yes,3,2,32,15845,2165121024,0,5,0,743.1394927728335,1471482489,12079,0,0,28672,7,44667,561393
5,Yes,3,2,54,13833,2165121024,0,5,0,839.3648170052779,1450944464,11694,0,0,28672,7,36336,556681
6,Yes,3,3,60,14005,2165121024,0,5,0,836.4307361805456,1463750512,12013,0,0,28672,7,32362,559489
7,Yes,3,3,45,15486,2165121024,0,5,0,759.087481754182,1468906551,11512,0,0,28672,7,39189,561015
8,No,3,2,94,14290,2165121024,0,5,0,823.0014714445688,1469668244,11877,0,0,28672,7,39392,561247
9,No,3,3,30,14399,2165121024,0,5,0,816.1166301750486,1468389492,11796,0,0,28672,7,29088,560692
10,Yes,3,3,39,14490,2165121024,0,5,0,816.5878826534134,1478526198,11777,0,0,32768,8,30868,564362
