Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,5,87,43829,8607571968,0,6,0,405.5055277473531,2221146871,1269579,0,0,36864,9,114340,2174744
2,No,4,6,105,43260,8607571968,0,6,0,408.72469801636845,2209659601,1281681,0,0,53248,13,169656,2178371
3,No,4,6,72,43587,8607571968,0,6,0,407.9653964801175,2222230083,1277285,0,0,28672,7,145050,2172796
4,Yes,4,5,59,45055,8607571968,0,6,0,364.6217456159822,2053063795,1324555,0,0,28672,7,111633,2163256
5,Yes,4,5,84,41940,8607571968,0,6,0,425.64776268033864,2230979956,1279983,0,0,28672,7,167405,2179208
6,No,4,5,88,43390,8607571968,0,6,0,406.12297854097034,2202243268,1268589,0,0,28672,7,157025,2173464
7,Yes,4,5,129,41155,8607571968,0,6,0,407.97399776427704,2098303841,1292261,0,0,28672,7,94055,2146134
8,Yes,5,7,52,45459,8607571968,0,7,0,402.5191217108158,2286699954,1270824,0,0,28672,7,163733,2190598
9,Yes,5,4,44,45884,8607571968,0,7,0,407.3296453356582,2335823080,1239733,0,0,28672,7,213375,2186326
10,Yes,5,5,75,41995,8607571968,0,7,0,404.50999723743746,2122959412,1310273,0,0,28672,7,131011,2173991
