Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,4,4,117,27923,4312604672,0,6,0,552.5568500304453,1928141927,310861,0,0,28672,7,120503,1115328
2,Yes,4,3,36,25008,4312604672,0,6,0,616.5115024995,1926771355,320449,0,0,28672,7,93690,1101555
3,No,4,4,48,25712,4312604672,0,6,0,638.4595021005134,2051477200,280945,0,0,28672,7,94408,1105439
4,Yes,4,3,78,26459,4312604672,0,6,0,673.9209150287269,2228444056,231764,0,0,28672,7,110359,1116455
5,No,4,3,131,25881,4312604672,0,6,0,644.0570736532962,2083151209,275609,0,0,28672,7,127302,1110823
6,Yes,4,4,66,26412,4312604672,0,6,0,699.365136019388,2308391904,213796,0,0,28672,7,95435,1127295
7,No,4,4,42,25715,4312604672,0,6,0,616.1314525300455,1979957062,312649,0,0,28672,7,118504,1113608
8,Yes,5,4,82,28256,4312604672,0,7,0,678.9307982443721,2397431678,188469,0,0,28672,7,171011,1132149
9,Yes,4,5,46,26351,4312604672,0,6,0,619.9083804752145,2041300864,292858,0,0,32768,8,138026,1114955
10,Yes,4,4,46,24850,4312604672,0,6,0,636.3577280850037,1976155604,313388,0,0,28672,7,93273,1115226
