Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,3,34,61,33552,4312604672,0,5,0,855.1778268393102,3582768916,257281,0,0,3572391936,872166,41707,1134427
2,Yes,4,39,43,32428,4312604672,0,6,0,836.1655026089104,3385108148,307716,0,0,3372290048,823313,35983,1136989
3,Yes,4,35,142,38472,4312604672,0,6,0,834.8503831204308,4010930612,170172,0,0,3998584832,976217,222367,1155085
4,No,4,40,48,33206,4312604672,0,6,0,791.874257492613,3282700293,328258,0,0,3270598656,798486,151490,1134643
5,Yes,4,40,143,33786,4312604672,0,6,0,845.7902063651989,3567542128,264509,0,0,3556171776,868206,45314,1138997
6,No,4,39,52,33570,4312604672,0,6,0,805.1790283618144,3374594840,312754,0,0,3362402304,820899,150924,1142077
7,Yes,4,34,33,34894,4312604672,0,6,0,858.9497909351692,3742661304,224544,0,0,3730612224,910794,61071,1141235
8,Yes,4,34,46,35885,4312604672,0,6,0,855.8512755571671,3835178100,210039,0,0,3823951872,933582,90616,1149637
9,Yes,4,39,49,34793,4312604672,0,6,0,841.2296559820452,3654299523,249519,0,0,3642142720,889195,104064,1146063
10,Yes,4,41,38,32695,4312604672,0,6,0,795.2666985974154,3245867437,338024,0,0,3234144256,789586,146469,1135150
