Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,4,23,6572,4312604672,0,3,0,310.8881778319123,255026862,841506,0,0,32768,8,0,1053632
2,Yes,1,3,28,6285,4312604672,0,3,0,308.7445361349889,242229315,852154,0,0,32768,8,0,1053913
3,No,1,5,17,6304,4312604672,0,3,0,306.6848274329259,241263634,852524,0,0,32768,8,0,1053453
4,No,1,4,28,6307,4312604672,0,3,0,308.17726035221324,242592827,851208,0,0,32768,8,0,1053807
5,Yes,1,4,29,6202,4312604672,0,3,0,312.21005743788317,241672410,852224,0,0,32768,8,0,1053650
6,No,1,4,25,6317,4312604672,0,3,0,306.31534167590684,241508762,852388,0,0,32768,8,0,1053644
7,Yes,1,4,28,6293,4312604672,0,3,0,306.58898775640006,240804936,851867,0,0,32768,8,0,1053791
8,Yes,1,4,22,6232,4312604672,0,3,0,310.85650353243415,241789456,851288,0,0,32768,8,0,1053656
9,Yes,1,3,16,5749,4312604672,0,3,0,335.3994987817612,240688358,851537,0,0,32768,8,0,1053445
10,Yes,1,4,18,6112,4312604672,0,3,0,316.44378258022266,241392496,850935,0,0,32768,8,0,1053555
