  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:15:27      0.33      0.00
23:15:28      0.06      0.00
23:15:29      0.06      0.06
23:15:30      0.39      0.00
23:15:31      0.00      0.08
23:15:32      0.00      0.00
23:15:33      0.00      0.00
23:15:34      0.33      0.00
23:15:35      0.06      0.00
23:15:36      0.24      0.18
23:15:37      3.01      3.27
23:15:38      0.06      0.00
23:15:39      0.06      0.00
23:15:40      0.06      0.00
23:15:41      0.06      0.00
23:15:42      0.00      0.00
23:15:43      0.06      0.00
23:15:44      0.00      0.00
23:15:45      0.33      0.00
23:15:46      2.11      0.47
23:15:47      1.45      3.50
23:15:48      0.00      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:15:49      0.39      0.00
23:15:50      0.12      0.00
23:15:51      0.12      0.00
23:15:52      0.06      0.00
23:15:53      0.45      0.00
23:15:54      0.00      0.00
23:15:55      0.00      0.00
23:15:56      0.06      0.00
23:15:57      0.00      0.00
23:15:58      0.00      0.00
23:15:59  12604.79    797.03
23:16:00  15541.38    982.19
23:16:01  17411.38   1100.44
23:16:02  15610.65    986.50
23:16:03  16108.52   1017.65
23:16:04  15421.54    974.55
23:16:05  15643.02    988.47
23:16:06  14594.45    922.88
23:16:07  16751.50   1058.57
23:16:08  14441.72    912.34
23:16:09  15886.11   1004.05
23:16:10  16375.59   1034.91
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:16:11  18009.45   1137.92
23:16:12  15965.91   1008.88
23:16:13  11589.11    733.27
23:16:14  18717.33   1182.89
23:16:15  16502.20   1043.12
23:16:16  16444.11   1038.73
23:16:17  15908.21   1005.45
23:16:18  16066.27   1015.51
23:16:19  16955.05   1071.02
23:16:20  14424.95    912.07
23:16:21  16617.86   1049.76
23:16:22  17511.44   1106.54
23:16:23  14152.16    894.25
23:16:24  15395.98    973.29
23:16:25  16289.92   1029.11
23:16:26  16046.96   1014.07
23:16:27   6163.87    389.91
23:16:28  13705.36    866.86
23:16:29  16697.72   1055.10
23:16:30  15587.18    985.01
23:16:31  15839.35   1001.29
23:16:32  15914.88   1005.58
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:16:33  14300.47    904.00
23:16:34  14750.42    932.42
23:16:35  15091.95    953.32
23:16:36  15825.75   1000.52
23:16:37  14195.16    896.76
23:16:38  11481.14    725.39
23:16:39  12194.74    771.04
23:16:40  11562.71    730.62
23:16:41  12778.65    807.24
23:16:42   9768.18    617.27
23:16:43   9554.80    604.02
23:16:44   9671.58    611.04
23:16:45   9394.67    593.61
23:16:46   8394.77    530.40
23:16:47   8811.97    557.22
23:16:48   7587.47    479.19
23:16:49  10727.15    678.03
23:16:50   9462.51    598.19
23:16:51  11079.38    699.78
23:16:52  10321.15    652.23
23:16:53  10815.92    683.57
23:16:54   9976.85    630.40
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:16:55  11340.45    716.65
23:16:56  10077.40    636.97
23:16:57   9733.99    614.96
23:16:58  10901.97    688.94
23:16:59  10113.98    639.14
23:17:00   7853.80    496.29
23:17:01   2759.79    175.25
23:17:02   3205.21    202.77
23:17:03   2632.99    166.10
23:17:04   2907.47    183.64
23:17:05   1888.25    120.17
23:17:06   2819.23    178.15
23:17:07   2944.84    186.10
23:17:08   2813.45    177.79
23:17:09   2993.12    189.14
23:17:10   3307.69    209.03
23:17:11   2858.97    180.52
23:17:12   3018.00    190.84
23:17:13   2752.51    173.94
23:17:14   2513.11    158.67
23:17:15   2876.77    182.04
23:17:16   2505.54    158.19
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
23:17:17   2865.32    181.07
23:17:18   2900.37    183.26
23:17:19   2403.24    151.87
23:17:20   2503.60    158.20
23:17:21   2359.93    149.59
23:17:22   2625.36    165.81
23:17:23   2481.07    156.86
23:17:24    606.85     38.42
23:17:25      0.00      0.00
23:17:26      0.00      0.00
23:17:27      0.06      0.00
23:17:28      0.06      0.00
23:17:29      0.06      0.00
23:17:30      0.06      0.00
23:17:31      0.00      0.00
23:17:32      0.00      0.00
23:17:33      0.33      0.00
