Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,9,20,10738,17197506560,0,4,0,853.4731997390251,1144401887,3934969,0,0,1106825216,270221,0,4205190
2,Yes,1,9,22,10174,17197506560,0,3,0,852.55301131333,1083062838,3944016,0,0,1045524480,255255,0,4199271
3,Yes,1,9,50,10168,17197506560,0,3,0,854.8426104931588,1085330928,3943858,0,0,1047789568,255808,0,4199666
4,No,1,10,37,10552,17197506560,0,3,0,825.7605949535193,1087933692,3943038,0,0,1050394624,256444,0,4199482
5,No,1,8,22,10455,17197506560,0,3,0,833.4085237867331,1088115024,3942666,0,0,1050578944,256489,0,4199155
6,Yes,2,9,10,10362,17197506560,0,4,0,858.2634266396213,1110487799,3943329,0,0,1072902144,261939,0,4205268
7,Yes,1,9,36,10659,17197506560,0,3,0,817.6198768075118,1088244129,3942875,0,0,1050705920,256520,0,4199395
8,Yes,1,8,27,10386,17197506560,0,3,0,839.5145384467141,1088847903,3942473,0,0,1051312128,256668,0,4199141
9,No,1,9,26,10478,17197506560,0,3,0,832.0806220269366,1088669172,3942678,0,0,1051131904,256624,0,4199302
10,Yes,1,9,27,10197,17197506560,0,3,0,853.4284083235178,1086628746,3943052,0,0,1049092096,256126,0,4199178
