Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,1,33,20641,2165121024,0,5,0,896.3646220930233,2312408341,11527,0,0,2307796992,563427,53693,574954
2,Yes,3,2,51,20065,2165121024,0,5,0,919.7851332303245,2306493757,12359,0,0,2301886464,561984,44579,574343
3,No,3,1,34,20293,2165121024,0,5,0,901.0917740981668,2285406901,12759,0,0,2280837120,556845,55813,569604
4,Yes,3,2,64,20492,2165121024,0,5,0,897.8767004392387,2299474315,11725,0,0,2294886400,560275,58563,572000
5,Yes,3,2,44,20564,2165121024,0,5,0,889.9708234607529,2287235125,12063,0,0,2282668032,557292,46868,569355
6,Yes,3,2,48,20899,2165121024,0,5,0,891.8629950710629,2329445242,12116,0,0,2324795392,567577,62179,579693
7,No,3,2,46,20358,2165121024,0,5,0,898.9388323835724,2287137475,11245,0,0,2282577920,557270,49101,568515
8,Yes,3,2,37,20573,2165121024,0,5,0,897.4152463176316,2307378745,10827,0,0,2302783488,562203,48938,573030
9,Yes,3,2,23,19634,2165121024,0,5,0,911.0204828850856,2235431881,12235,0,0,2230964224,544669,32725,556904
10,No,3,2,295,20333,2165121024,0,5,0,899.5612937878118,2285910199,12593,0,0,2281340928,556968,47276,569561
