Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,3,6,38,64167,12902539264,0,5,0,528.0325513629775,4234674682,2175468,0,0,4206878720,1027070,64359,3202538
2,No,4,5,55,65429,12902539264,0,6,0,492.1770474443629,4024811484,2287070,0,0,3996422144,975689,184415,3262759
3,Yes,4,6,54,67529,12902539264,0,6,0,495.53510738563153,4182289722,2246892,0,0,4153954304,1014149,188479,3261041
4,Yes,4,5,78,63191,12902539264,0,6,0,459.58390934700725,3629696202,2373412,0,0,3601301504,879224,176167,3252636
5,Yes,4,6,70,67765,12902539264,0,6,0,487.63601387269586,4130003673,2274587,0,0,4101521408,1001348,230590,3275935
6,Yes,4,5,46,68606,12902539264,0,6,0,524.0997141149546,4494008151,2174289,0,0,4465717248,1090263,224153,3264552
7,Yes,4,6,46,66179,12902539264,0,6,0,502.0993472262101,4152965103,2259945,0,0,4124569600,1006975,91637,3266920
8,Yes,4,6,49,65743,12902539264,0,6,0,510.0681739659553,4191081534,2259776,0,0,4162613248,1016263,78887,3276039
9,No,4,6,94,64845,12902539264,0,6,0,472.34384799272044,3828075435,2339221,0,0,3799601152,927637,198144,3266858
10,Yes,4,6,98,66360,12902539264,0,6,0,494.2559515326883,4099270016,2266053,0,0,4070924288,993878,215082,3259931
