Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,4,244,20876,4312604672,0,5,0,769.682494442315,2007889244,569415,0,0,1998860288,488003,3483,1057418
2,Yes,2,4,16,21152,4312604672,0,4,0,775.7081789294497,2050240725,554624,0,0,2041262080,498355,42,1052979
3,Yes,4,3,49,22413,4312604672,0,6,0,801.1248249888442,2243938662,509636,0,0,2234986496,545651,1716,1055287
4,Yes,4,4,34,22673,4312604672,0,6,0,788.2376542414752,2233226025,515887,0,0,2224238592,543027,4987,1058914
5,No,2,4,28,20122,4312604672,0,4,0,764.3633526195447,1921838895,586090,0,0,1912827904,466999,110,1053089
6,Yes,3,4,144,21403,4312604672,0,5,0,788.7570282723492,2109614228,540591,0,0,2100645888,512853,187,1053444
7,Yes,4,3,12,22217,4312604672,0,6,0,791.3214279283335,2196957627,528049,0,0,2187931648,534163,7837,1062212
8,No,2,4,19,20911,4312604672,0,4,0,777.0174467881571,2030294124,559511,0,0,2021310464,493484,59,1052995
9,No,2,5,20,20643,4312604672,0,4,0,770.8004659366218,1988128656,569891,0,0,1979133952,483187,130,1053078
10,Yes,4,3,11,22283,4312604672,0,6,0,792.3688154398563,2206403253,519643,0,0,2197434368,536483,2677,1056126
