Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,7,63,29888,12902539264,0,4,0,616.0987929453499,2300993802,2595077,0,0,2273198080,554980,9,3150057
2,No,2,9,10,29624,12902539264,0,4,0,587.9920272834712,2176460784,2625491,0,0,2148634624,524569,11,3150060
3,No,2,8,63,29630,12902539264,0,4,0,610.0239006144081,2258553546,2605477,0,0,2230747136,544616,23,3150093
4,Yes,2,8,10,30126,12902539264,0,4,0,594.8870142771765,2239388685,2610128,0,0,2211577856,539936,20,3150064
5,Yes,3,8,96,30510,12902539264,0,5,0,610.675277686709,2328008293,2589819,0,0,2300207104,561574,1049,3151393
6,No,2,10,13,29556,12902539264,0,4,0,582.0705581804643,2149519887,2632082,0,0,2121687040,517990,11,3150072
7,Yes,2,8,9,30972,12902539264,0,4,0,616.684557550704,2386665378,2574165,0,0,2358890496,575901,9,3150066
8,Yes,2,10,9,30329,12902539264,0,4,0,605.8207476499886,2295772704,2596355,0,0,2267975680,553705,7,3150060
9,Yes,2,9,26,31420,12902539264,0,4,0,618.467612492439,2428123320,2564059,0,0,2400358400,586025,38,3150084
10,Yes,2,6,13,31243,12902539264,0,4,0,604.8702597560585,2361579336,2580283,0,0,2333798400,569775,14,3150058
