Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,2,5,61,25205,8607571968,0,4,0,663.6220485714285,2090197251,1595670,0,0,2071789568,505808,9,2101478
2,Yes,2,9,19,25244,8607571968,0,4,0,660.849893243511,2084224536,1597339,0,0,2065813504,504349,144,2101688
3,No,2,5,35,26021,8607571968,0,4,0,664.9904028290283,2162204694,1578193,0,0,2143813632,523392,65,2101585
4,Yes,2,5,9,26905,8607571968,0,4,0,669.2168562081785,2250029227,1556640,0,0,2231660544,544839,5,2101479
5,Yes,3,5,139,26502,8607571968,0,5,0,684.550665509303,2266973501,1553317,0,0,2248601600,548975,740,2102292
6,Yes,4,5,9,24402,8607571968,0,6,0,664.3188257572652,2025711045,1612531,0,0,2007277568,490058,709,2102589
7,Yes,2,6,9,27185,8607571968,0,4,0,692.1214908569117,2351184048,1531955,0,0,2332839936,569541,16,2101496
8,Yes,2,6,53,24817,8607571968,0,4,0,651.7505786949337,2021110749,1612568,0,0,2002685952,488937,24,2101505
9,No,2,6,12,26196,8607571968,0,4,0,666.3222133638793,2181028500,1573495,0,0,2162642944,527989,18,2101484
10,No,2,5,8,26018,8607571968,0,4,0,669.9529226156153,2178223470,1574185,0,0,2159837184,527304,17,2101489
