Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,1,9,75,46889,17197506560,0,3,0,192.17259488054606,1125919074,3934236,0,0,1088385024,265719,3466,4199955
2,Yes,1,8,48,46334,17197506560,0,3,0,186.7265614989423,1081074504,3944250,0,0,1043537920,254770,2590,4199020
3,Yes,2,8,24,46403,17197506560,0,4,0,188.0712900959155,1090483580,3942726,0,0,1052942336,257066,6350,4199792
4,No,1,8,31,46193,17197506560,0,3,0,187.75956834470068,1083747126,3943440,0,0,1046212608,255423,1543,4198863
5,Yes,1,9,43,46335,17197506560,0,3,0,188.11533652808356,1089116553,3942227,0,0,1051582464,256734,2197,4198961
6,Yes,1,9,22,45773,17197506560,0,3,0,189.71514290708853,1085053143,3943089,0,0,1047519232,255742,809,4198831
7,No,1,8,39,46220,17197506560,0,3,0,188.11512351770102,1086434679,3942921,0,0,1048899584,256079,1980,4199000
8,Yes,2,8,12,45823,17197506560,0,4,0,190.02313320964748,1088026373,3943303,0,0,1050484736,256466,6009,4199769
9,No,1,8,43,46255,17197506560,0,3,0,187.99160576902287,1086543642,3942716,0,0,1049010176,256106,2406,4198822
10,Yes,1,10,40,46411,17197506560,0,3,0,187.47659007348977,1087175325,3942679,0,0,1049640960,256260,2011,4198939
