  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
17:44:33      0.06      0.00
17:44:34      0.06      0.00
17:44:35      0.06      0.00
17:44:36      0.12      0.06
17:44:37      0.06      0.00
17:44:38      0.33      0.00
17:44:39      0.00      0.00
17:44:40      0.00      0.04
17:44:41      0.45      0.00
17:44:42      0.36      0.33
17:44:43      2.96      3.20
17:44:44      0.00      0.00
17:44:45      0.39      0.00
17:44:46      0.00      0.00
17:44:47      0.12      0.00
17:44:48      0.06      0.00
17:44:49      0.00      0.00
17:44:50      0.00      0.00
17:44:51      0.00      0.00
17:44:52      2.11      0.47
17:44:53      1.50      3.50
17:44:54      0.06      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
17:44:55      0.00      0.00
17:44:56      0.66      0.00
17:44:57      0.00      0.00
17:44:58      0.00      0.00
17:44:59      0.45      0.00
17:45:00      0.12      0.00
17:45:01      0.00      0.00
17:45:02      0.00      0.00
17:45:03      0.39      0.00
17:45:04      0.00      0.00
17:45:05  12453.70    787.54
17:45:06  14066.91    889.08
17:45:07  15039.95    950.29
17:45:08  17989.45   1136.82
17:45:09  17587.10   1111.10
17:45:10  14852.71    938.67
17:45:11  14164.53    895.11
17:45:12  12057.19    762.25
17:45:13  14091.27    890.55
17:45:14  18793.33   1187.60
17:45:15  20378.95   1287.82
17:45:16  17594.76   1111.88
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
17:45:17  15689.55    991.39
17:45:18  17654.83   1115.97
17:45:19  12445.06    787.54
17:45:20  18069.93   1141.62
17:45:21  19018.25   1201.89
17:45:22  19245.21   1216.54
17:45:23  19724.28   1246.24
17:45:24  18629.00   1177.17
17:45:25  18636.88   1177.52
17:45:26  19392.19   1226.12
17:45:27  20091.96   1269.32
17:45:28  19001.13   1200.68
17:45:29  18333.06   1158.46
17:45:30  18267.92   1154.64
17:45:31   8245.82    521.96
17:45:32  18564.15   1173.05
17:45:33  18995.87   1200.57
17:45:34  19940.70   1260.41
17:45:35  19114.82   1207.41
17:45:36  19023.03   1202.70
17:45:37  18453.83   1166.02
17:45:38  17853.39   1128.37
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
17:45:39  16083.99   1016.10
17:45:40  14976.85    946.30
17:45:41  12923.19    816.67
17:45:42  15543.49    982.54
17:45:43  17136.99   1083.10
17:45:44  17197.40   1086.78
17:45:45  17279.96   1091.63
17:45:46  17116.49   1082.26
17:45:47  18126.90   1145.44
17:45:48  17696.93   1117.61
17:45:49  17823.45   1127.12
17:45:50  18388.38   1161.58
17:45:51  18389.18   1162.30
17:45:52  18395.08   1162.46
17:45:53  17737.32   1120.80
17:45:54  17546.42   1108.75
17:45:55  18191.99   1149.55
17:45:56  17712.80   1119.61
17:45:57   6590.04    416.59
17:45:58  10481.38    662.91
17:45:59  15551.28    982.96
17:46:00  14783.07    934.05
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
17:46:01  16589.14   1048.62
17:46:02  14697.73    929.02
17:46:03  15079.20    952.48
