Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,No,5,38,202,65818,12902539264,0,7,0,480.2342093037397,3948513100,2293841,0,0,3914354688,955653,200581,3259437
2,Yes,4,38,41,69505,12902539264,0,6,0,521.4613089956382,4527831684,2175514,0,0,4497289216,1097971,238372,3281043
3,No,4,38,39,65211,12902539264,0,6,0,482.096224019149,3927244741,2304523,0,0,3896184832,951217,186231,3263931
4,Yes,4,38,50,66791,12902539264,0,6,0,498.14187527152336,4156345665,2251401,0,0,4125708288,1007253,191597,3267120
5,No,4,39,47,65456,12902539264,0,6,0,480.1330076279866,3925895210,2306424,0,0,3894456320,950795,118109,3265135
6,Yes,5,40,47,66468,12902539264,0,7,0,482.4925842114771,4006164737,2290807,0,0,3973865472,970182,234378,3271740
7,Yes,3,39,41,60414,12902539264,0,5,0,468.69618259213246,3536978869,2336972,0,0,3508436992,856552,53922,3196493
8,Yes,4,38,73,68700,12902539264,0,6,0,502.27401042789313,4310679853,2228630,0,0,4279439360,1044785,270252,3283170
9,Yes,4,38,38,60285,12902539264,0,6,0,471.09352273142235,3547534023,2337502,0,0,3517423616,858746,48967,3201063
10,Yes,4,38,56,68261,12902539264,0,6,0,515.9016065549741,4399332003,2195857,0,0,4368224256,1066461,123115,3269921
