Experiment,Outlier,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Total-Transferred-Page-Count
1,Yes,3,36,98,47248,8607571968,0,5,0,615.8843607557401,3634429171,1257876,0,0,3614801920,882520,42894,2144058
2,Yes,4,36,46,51314,8607571968,0,6,0,629.0421172432623,4031790301,1210169,0,0,4011044864,979259,123624,2195961
3,No,4,37,40,50231,8607571968,0,6,0,603.3623304777464,3785433692,1281068,0,0,3763830784,918904,107791,2207805
4,Yes,4,38,71,49214,8607571968,0,6,0,562.3805750772734,3456740985,1344778,0,0,3435913216,838846,182316,2192396
5,Yes,4,36,43,49561,8607571968,0,6,0,599.4795486723878,3710940671,1294521,0,0,3689918464,900859,109269,2202215
6,Yes,4,37,81,51920,8607571968,0,6,0,597.6023927683441,3875463208,1260416,0,0,3852886016,940646,212618,2209852
7,No,4,36,47,50257,8607571968,0,6,0,576.9413869098585,3621609264,1305328,0,0,3600064512,878922,184503,2192235
8,No,4,37,32,50176,8607571968,0,6,0,617.6235471788428,3870665969,1247929,0,0,3849609216,939846,96177,2193676
9,Yes,3,37,39,46276,8607571968,0,5,0,600.1741160492226,3468718985,1297164,0,0,3448659968,841958,37027,2142770
10,Yes,4,37,51,50383,8607571968,0,6,0,571.880936717912,3598777295,1320855,0,0,3577053184,873304,165291,2202770
