  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:11:36      0.40      0.06
06:11:37      0.00      0.00
06:11:38      0.00      0.00
06:11:39      0.06      0.06
06:11:40      0.39      0.00
06:11:41      0.00      0.00
06:11:42      0.00      0.04
06:11:43      0.00      0.00
06:11:44      0.00      0.00
06:11:45      0.30      0.26
06:11:46      3.08      3.27
06:11:47      0.30      0.00
06:11:48      0.00      0.00
06:11:49      0.00      0.00
06:11:50      0.33      0.00
06:11:51      0.06      0.00
06:11:52      0.00      0.00
06:11:53      0.00      0.00
06:11:54      0.33      0.00
06:11:55      2.17      0.47
06:11:56      1.44      3.50
06:11:57      0.06      0.00
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:11:58      0.33      0.00
06:11:59      0.06      0.00
06:12:00      0.06      0.00
06:12:01      0.00      0.00
06:12:02      0.00      0.00
06:12:03      0.00      0.00
06:12:04      0.06      0.00
06:12:05      0.06      0.00
06:12:06      0.06      0.00
06:12:07      0.06      0.00
06:12:08  12555.86    794.13
06:12:09  15490.71    978.56
06:12:10  15950.48   1008.04
06:12:11  15028.21    949.62
06:12:12  15053.42    951.62
06:12:13  15603.08    986.09
06:12:14  14500.31    916.04
06:12:15  13662.71    864.07
06:12:16  14943.62    943.96
06:12:17  15186.39    959.69
06:12:18  16983.20   1073.30
06:12:19  14989.52    947.03
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:12:20  14418.44    911.15
06:12:21  14962.83    945.92
06:12:22  14572.70    920.62
06:12:23  10296.91    651.55
06:12:24  14642.01    925.64
06:12:25  15471.33    977.62
06:12:26  15031.05    949.41
06:12:27  14852.61    938.67
06:12:28  14972.03    946.57
06:12:29  14878.85    939.87
06:12:30  15043.42    950.71
06:12:31  15507.64    979.84
06:12:32  14797.82    935.06
06:12:33  14799.76    935.30
06:12:34  14350.92    906.96
06:12:35  14644.75    925.67
06:12:36  14572.82    920.98
06:12:37  14590.63    921.60
06:12:38   6790.69    429.59
06:12:39  14705.87    930.06
06:12:40  15037.88    949.94
06:12:41  14691.73    928.28
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:12:42  14459.73    914.12
06:12:43  14039.33    887.05
06:12:44  15247.61    963.82
06:12:45  14722.54    929.94
06:12:46  14973.11    946.73
06:12:47  14422.52    911.39
06:12:48  14976.73    946.00
06:12:49  14639.87    925.54
06:12:50  15098.48    954.06
06:12:51  15578.12    984.71
06:12:52  15370.52    971.25
06:12:53  15028.20    949.33
06:12:54  15064.59    951.91
06:12:55  14639.96    925.44
06:12:56  14847.35    938.04
06:12:57  14589.91    922.35
06:12:58  15416.26    973.78
06:12:59  14418.75    911.25
06:13:00  15121.17    955.63
06:13:01  15185.88    959.43
06:13:02  15025.45    949.56
06:13:03  14414.89    911.07
  Time           eth0       
HH:MM:SS   KB/s in  KB/s out
06:13:04  14335.68    906.21
06:13:05  14371.48    908.16
06:13:06  14696.78    928.31
06:13:07  14377.47    908.56
06:13:08  14720.70    930.69
06:13:09   4891.34    309.11
06:13:10   8466.07    535.77
06:13:11  14695.32    929.08
06:13:12  14489.15    915.26
