Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,3,6,30,36828,8607571968,0,5,0,372.85489848460156,1715945500,1753014,0,0,1696854016,414271,20560,Yes
2,2,4,81,34738,8607571968,0,4,0,383.59872148327287,1665277391,1764401,0,0,1646182400,401900,10440,No
3,2,4,98,34879,8607571968,0,4,0,372.1844759856631,1622279342,1770736,0,0,1603211264,391409,9959,No
4,3,4,50,35643,8607571968,0,5,0,391.3282615112658,1743106105,1767187,0,0,1723834368,420858,29126,No
5,4,4,29,35658,8607571968,0,6,0,403.94525495035623,1800070605,1760911,0,0,1780744192,434752,66181,Yes
Average,"=AVERAGEIF($R26:$R30, ""No"", B26:B30)","=AVERAGEIF($R26:$R30, ""No"", C26:C30)","=AVERAGEIF($R26:$R30, ""No"", D26:D30)","=AVERAGEIF($R26:$R30, ""No"", E26:E30)","=AVERAGEIF($R26:$R30, ""No"", F26:F30)","=AVERAGEIF($R26:$R30, ""No"", G26:G30)","=AVERAGEIF($R26:$R30, ""No"", H26:H30)","=AVERAGEIF($R26:$R30, ""No"", I26:I30)","=AVERAGEIF($R26:$R30, ""No"", G26:G30)","=AVERAGEIF($R26:$R30, ""No"", K26:K30)","=AVERAGEIF($R26:$R30, ""No"", L26:L30)","=AVERAGEIF($R26:$R30, ""No"", M26:M30)","=AVERAGEIF($R26:$R30, ""No"", N26:N30)","=AVERAGEIF($R26:$R30, ""No"", O26:O30)","=AVERAGEIF($R26:$R30, ""No"", P26:P30)","=AVERAGEIF($R26:$R30, ""No"", Q26:Q30)",

Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,3,6,102,46829,12902539264,0,5,0,325.98543399611304,1907739613,2770103,0,0,1879138304,458774,54503,No
2,3,7,98,48850,12902539264,0,5,0,325.1479909096493,1984938031,2759401,0,0,1956282368,477608,42382,No
3,4,6,45,49146,12902539264,0,6,0,315.30822873422875,1936568385,2768075,0,0,1907929088,465803,49444,Yes
4,5,6,33,60804,12902539264,0,7,0,403.98632994506397,3069982675,2748496,0,0,3039309824,742019,44505,Yes
5,3,6,27,46855,12902539264,0,5,0,325.4900035432987,1905897763,2753781,0,0,1877446656,458361,30320,No
Average,"=AVERAGEIF($R34:$R38, ""No"", B34:B38)","=AVERAGEIF($R34:$R38, ""No"", C34:C38)","=AVERAGEIF($R34:$R38, ""No"", D34:D38)","=AVERAGEIF($R34:$R38, ""No"", E34:E38)","=AVERAGEIF($R34:$R38, ""No"", F34:F38)","=AVERAGEIF($R34:$R38, ""No"", G34:G38)","=AVERAGEIF($R34:$R38, ""No"", H34:H38)","=AVERAGEIF($R34:$R38, ""No"", I34:I38)","=AVERAGEIF($R34:$R38, ""No"", G34:G38)","=AVERAGEIF($R34:$R38, ""No"", K34:K38)","=AVERAGEIF($R34:$R38, ""No"", L34:L38)","=AVERAGEIF($R34:$R38, ""No"", M34:M38)","=AVERAGEIF($R34:$R38, ""No"", N34:N38)","=AVERAGEIF($R34:$R38, ""No"", O34:O38)","=AVERAGEIF($R34:$R38, ""No"", P34:P38)","=AVERAGEIF($R34:$R38, ""No"", Q34:Q38)",

Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,4,7,74,67009,17197506560,0,6,0,354.2749341213695,2966928732,3743670,0,0,2927517696,714726,75435,No
2,4,8,82,68735,17197506560,0,6,0,341.7415954719397,2935646919,3756769,0,0,2896179200,707075,68661,Yes
3,4,8,56,68740,17197506560,0,6,0,269.4912756794506,2315121885,3748991,0,0,2276933632,555892,166197,Yes
4,3,7,113,67705,17197506560,0,5,0,282.6702486927236,2391813928,3733554,0,0,2353614848,574613,17356,No
5,3,7,100,68016,17197506560,0,5,0,272.38914496610744,2315401786,3742244,0,0,2277273600,555975,24307,No
Average,"=AVERAGEIF($R42:$R46, ""No"", B42:B46)","=AVERAGEIF($R42:$R46, ""No"", C42:C46)","=AVERAGEIF($R42:$R46, ""No"", D42:D46)","=AVERAGEIF($R42:$R46, ""No"", E42:E46)","=AVERAGEIF($R42:$R46, ""No"", F42:F46)","=AVERAGEIF($R42:$R46, ""No"", G42:G46)","=AVERAGEIF($R42:$R46, ""No"", H42:H46)","=AVERAGEIF($R42:$R46, ""No"", I42:I46)","=AVERAGEIF($R42:$R46, ""No"", G42:G46)","=AVERAGEIF($R42:$R46, ""No"", K42:K46)","=AVERAGEIF($R42:$R46, ""No"", L42:L46)","=AVERAGEIF($R42:$R46, ""No"", M42:M46)","=AVERAGEIF($R42:$R46, ""No"", N42:N46)","=AVERAGEIF($R42:$R46, ""No"", O42:O46)","=AVERAGEIF($R42:$R46, ""No"", P42:P46)","=AVERAGEIF($R42:$R46, ""No"", Q42:Q46)",

