Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,7,4,185,59650,8607571968,0,9,0,711.7389740804077,5306335368,1421650,0,0,5283221504,1289849,18265,No
2,7,4,165,60093,8607571968,0,9,0,712.4227904608165,5350884144,1417986,0,0,5327716352,1300712,20471,Yes
3,8,3,84,60746,8607571968,0,10,0,708.0198906211415,5375694013,1414922,0,0,5352505344,1306764,21392,Yes
4,7,3,160,59707,8607571968,0,9,0,711.9402551252848,5312997636,1420446,0,0,5289881600,1291475,20827,No
5,7,4,133,58571,8607571968,0,9,0,705.0881117352776,5161649442,1424908,0,0,5138788352,1254587,16159,No
Average,"=AVERAGEIF($R26:$R30, ""No"", B26:B30)","=AVERAGEIF($R26:$R30, ""No"", C26:C30)","=AVERAGEIF($R26:$R30, ""No"", D26:D30)","=AVERAGEIF($R26:$R30, ""No"", E26:E30)","=AVERAGEIF($R26:$R30, ""No"", F26:F30)","=AVERAGEIF($R26:$R30, ""No"", G26:G30)","=AVERAGEIF($R26:$R30, ""No"", H26:H30)","=AVERAGEIF($R26:$R30, ""No"", I26:I30)","=AVERAGEIF($R26:$R30, ""No"", G26:G30)","=AVERAGEIF($R26:$R30, ""No"", K26:K30)","=AVERAGEIF($R26:$R30, ""No"", L26:L30)","=AVERAGEIF($R26:$R30, ""No"", M26:M30)","=AVERAGEIF($R26:$R30, ""No"", N26:N30)","=AVERAGEIF($R26:$R30, ""No"", O26:O30)","=AVERAGEIF($R26:$R30, ""No"", P26:P30)","=AVERAGEIF($R26:$R30, ""No"", Q26:Q30)",

Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,8,6,107,79996,12902539264,0,10,0,652.1282060257531,6520254386,2337860,0,0,6486544384,1583629,28722,Yes
2,7,5,135,76805,12902539264,0,9,0,639.6246053125001,6140183723,2348888,0,0,6107115520,1490995,32623,No
3,7,5,155,77611,12902539264,0,9,0,644.9802829678118,6256579992,2347826,0,0,6223294464,1519359,28114,No
4,8,5,82,78852,12902539264,0,10,0,650.5154501249255,6411186448,2347429,0,0,6377603072,1557032,31996,Yes
5,7,5,133,76825,12902539264,0,9,0,640.297790575371,6148247046,2348776,0,0,6115164160,1492960,27817,No
Average,"=AVERAGEIF($R34:$R38, ""No"", B34:B38)","=AVERAGEIF($R34:$R38, ""No"", C34:C38)","=AVERAGEIF($R34:$R38, ""No"", D34:D38)","=AVERAGEIF($R34:$R38, ""No"", E34:E38)","=AVERAGEIF($R34:$R38, ""No"", F34:F38)","=AVERAGEIF($R34:$R38, ""No"", G34:G38)","=AVERAGEIF($R34:$R38, ""No"", H34:H38)","=AVERAGEIF($R34:$R38, ""No"", I34:I38)","=AVERAGEIF($R34:$R38, ""No"", G34:G38)","=AVERAGEIF($R34:$R38, ""No"", K34:K38)","=AVERAGEIF($R34:$R38, ""No"", L34:L38)","=AVERAGEIF($R34:$R38, ""No"", M34:M38)","=AVERAGEIF($R34:$R38, ""No"", N34:N38)","=AVERAGEIF($R34:$R38, ""No"", O34:O38)","=AVERAGEIF($R34:$R38, ""No"", P34:P38)","=AVERAGEIF($R34:$R38, ""No"", Q34:Q38)",

Experiment,Iterations,Setup-Time,Downtime,Total-Time,Ram-Total,Ram-Postcopy-Requests,Ram-Dirty-Sync-Count,Ram-Remaining,Ram-Mbps,Ram-Transferred,Ram-Duplicate,Ram-Dirty-Pages-Rate,Ram-Skipped,Ram-Normal-Bytes,Ram-Normal,Total-Fake-Dirty-Pages,Outlier
1,7,11,147,94648,17197506560,0,9,0,612.9354238194363,7250583725,3263306,0,0,7207137280,1759555,39161,No
2,7,7,132,94729,17197506560,0,9,0,602.9328894237875,7138663656,3267882,0,0,7095394304,1732274,35992,No
3,7,6,152,96170,17197506560,0,9,0,607.8769515411173,7306772408,3260205,0,0,7263244288,1773253,40523,Yes
4,7,8,175,95458,17197506560,0,9,0,605.8556078365636,7228402233,3262467,0,0,7185006592,1754152,35422,No
5,7,7,167,96912,17197506560,0,9,0,608.2754015995047,7367903486,3259971,0,0,7324258304,1788149,41929,Yes
Average,"=AVERAGEIF($R42:$R46, ""No"", B42:B46)","=AVERAGEIF($R42:$R46, ""No"", C42:C46)","=AVERAGEIF($R42:$R46, ""No"", D42:D46)","=AVERAGEIF($R42:$R46, ""No"", E42:E46)","=AVERAGEIF($R42:$R46, ""No"", F42:F46)","=AVERAGEIF($R42:$R46, ""No"", G42:G46)","=AVERAGEIF($R42:$R46, ""No"", H42:H46)","=AVERAGEIF($R42:$R46, ""No"", I42:I46)","=AVERAGEIF($R42:$R46, ""No"", G42:G46)","=AVERAGEIF($R42:$R46, ""No"", K42:K46)","=AVERAGEIF($R42:$R46, ""No"", L42:L46)","=AVERAGEIF($R42:$R46, ""No"", M42:M46)","=AVERAGEIF($R42:$R46, ""No"", N42:N46)","=AVERAGEIF($R42:$R46, ""No"", O42:O46)","=AVERAGEIF($R42:$R46, ""No"", P42:P46)","=AVERAGEIF($R42:$R46, ""No"", Q42:Q46)",

